repeat,shot,split,sequence_id,label
1,3,test,2c1e23d635ff,orchid_finger
1,3,test,2c611fe52599,orchid_palm
1,3,test,2d78255194cb,orchid_finger
1,3,test,37a478f65207,orchid_finger
1,3,test,3942ffd00cbd,deer_horn
1,3,test,3d45f17da2ea,flower_pinch
1,3,test,3fe08dead7c2,deer_horn
1,3,test,4517781a2c8f,orchid_palm
1,3,test,49e9f07e201b,deer_horn
1,3,test,4a54ba657f5b,flower_pinch
1,3,test,4b2088a7f4bc,flower_pinch
1,3,test,4b7e191007f4,flower_pinch
1,3,test,5076fc9a1a84,orchid_finger
1,3,test,53bc9d5f7ebc,prayer_beads
1,3,test,55eefdffd49d,three_finger_bent
1,3,test,56f5ccb9a473,flower_pinch
1,3,test,5bee273a53c9,orchid_palm
1,3,test,616da5f36963,three_finger_bent
1,3,test,6250536e5856,flower_pinch
1,3,test,6530ab71aaa2,deer_horn
1,3,test,6547058f5e6e,prayer_beads
1,3,test,65a0595f435f,orchid_finger
1,3,test,66710026bce3,prayer_beads
1,3,test,6d6e57f6c646,orchid_palm
1,3,test,6ef7848c1559,three_finger_bent
1,3,test,6f511b9bd1e6,orchid_palm
1,3,test,6fcd597770ab,flower_pinch
1,3,test,72a235c9218a,three_finger_bent
1,3,test,72fbde018892,deer_horn
1,3,test,749278a7cbec,deer_horn
1,3,test,7799cca66807,orchid_palm
1,3,test,77f3501cc038,flower_pinch
1,3,test,78df284ad35b,prayer_beads
1,3,test,7d5fc5144077,orchid_finger
1,3,test,81614312ef6c,three_finger_bent
1,3,test,81ad1a9e78fa,orchid_palm
1,3,test,8255189f725d,prayer_beads
1,3,test,8a61a8d620d5,flower_pinch
1,3,test,8c2dad0c4cfa,three_finger_bent
1,3,test,8d3758285d71,three_finger_bent
1,3,test,8f36d5ebd66e,flower_pinch
1,3,test,8f5e5a691461,three_finger_bent
1,3,test,90f1a984a449,orchid_palm
1,3,test,92ec2d35b523,prayer_beads
1,3,test,97d5716e7da1,orchid_finger
1,3,test,9814244d256e,deer_horn
1,3,test,98c96afd8e2f,deer_horn
1,3,test,99315e5eaef4,deer_horn
1,3,test,99ec30476f59,orchid_palm
1,3,test,a1eaec3a02b4,orchid_finger
1,3,test,a27fbc906336,flower_pinch
1,3,test,a286c8c9db47,orchid_palm
1,3,test,a3bbc3e5bce8,prayer_beads
1,3,test,a4a40ba1c9e1,orchid_finger
1,3,test,a5fe68f14455,orchid_finger
1,3,test,a608ba06813c,orchid_finger
1,3,test,a727998a1b7d,orchid_palm
1,3,test,a7afff61595c,orchid_palm
1,3,test,aa482e09b8bc,deer_horn
1,3,test,ad6b689f1d87,deer_horn
1,3,test,b1f351513f50,orchid_palm
1,3,test,b4bfdcc422a4,flower_pinch
1,3,test,b6f557d08f31,flower_pinch
1,3,test,b7ac182a9b13,deer_horn
1,3,test,bc6a0b9f695e,deer_horn
1,3,test,bc8e537307f0,deer_horn
1,3,test,be8d1d3c90c6,prayer_beads
1,3,test,c17a0b2ed916,orchid_finger
1,3,test,c2467c682e7e,flower_pinch
1,3,test,c2c1c6ba4cb1,flower_pinch
1,3,test,c44d56eae143,prayer_beads
1,3,test,c54b91205ad3,three_finger_bent
1,3,test,c9a5b4833267,three_finger_bent
1,3,test,cc78a42c6dc0,three_finger_bent
1,3,test,cf06bd8e63b0,prayer_beads
1,3,test,d2ada17068ed,orchid_palm
1,3,test,d2b4b7f80256,deer_horn
1,3,test,d34423f0890a,orchid_palm
1,3,test,d78701c28f85,three_finger_bent
1,3,test,db282ca439ed,flower_pinch
1,3,test,dd7fb6f24a48,deer_horn
1,3,test,df438784161c,orchid_finger
1,3,test,e0cd28478a3a,orchid_palm
1,3,test,e1f91dcfe69d,three_finger_bent
1,3,test,e1fc3dd80451,orchid_palm
1,3,test,e2d391c756d3,prayer_beads
1,3,test,e2dfbd47d619,orchid_palm
1,3,test,e641f135d028,orchid_palm
1,3,test,e649d8e33325,deer_horn
1,3,test,e6caf1c42e89,orchid_palm
1,3,test,e98094963e55,flower_pinch
1,3,test,ea0777b243d8,orchid_finger
1,3,test,ea4c18ea28b7,three_finger_bent
1,3,test,ead22ed8d1dd,orchid_finger
1,3,test,ee6710fadfd3,orchid_finger
1,3,test,ee73f970fb19,prayer_beads
1,3,test,eeaedbdb7f0b,prayer_beads
1,3,test,f26082036e3f,prayer_beads
1,3,test,f26e45eb7249,prayer_beads
1,3,test,f2e413cd96f3,deer_horn
1,3,test,f94a82f53977,flower_pinch
1,3,test,fc3e749cb1f3,flower_pinch
2,3,train,0078bb88405b,prayer_beads
2,3,train,013813bfd4b6,three_finger_bent
2,3,train,0e4f4ee4e14c,flower_pinch
2,3,train,13271a043d83,orchid_finger
2,3,train,1cd49ab74b3e,three_finger_bent
2,3,train,5efb0e1b3b94,orchid_finger
2,3,train,6d6e57f6c646,orchid_palm
2,3,train,6fcd597770ab,flower_pinch
2,3,train,8f106121fd14,flower_pinch
2,3,train,9b07ae691ee2,deer_horn
2,3,train,9b6d6e12541f,deer_horn
2,3,train,ad9e732b29b2,prayer_beads
2,3,train,aedea94bab5a,prayer_beads
2,3,train,b1f351513f50,orchid_palm
2,3,train,e00aac6a3046,three_finger_bent
2,3,train,eae98ad1ab96,deer_horn
2,3,train,f43069368ec6,orchid_finger
2,3,train,fe356bb47a53,orchid_palm
2,3,test,01fd6a3af833,flower_pinch
2,3,test,029acf1c8098,orchid_palm
2,3,test,05c116dc4ea7,three_finger_bent
2,3,test,05fccc72741b,orchid_finger
2,3,test,0811126d80b5,deer_horn
2,3,test,08f6838eb763,deer_horn
2,3,test,0de105d64406,orchid_finger
2,3,test,0e3664e2254e,orchid_palm
2,3,test,0ea7ad063ed0,flower_pinch
2,3,test,10669b510bec,orchid_palm
2,3,test,13b67119bca1,prayer_beads
2,3,test,1ac2d6ad98c0,orchid_finger
2,3,test,224a51a1dd12,orchid_palm
2,3,test,239169458cfc,prayer_beads
2,3,test,26299f73f3f3,prayer_beads
2,3,test,297c992a3f01,three_finger_bent
2,3,test,2c611fe52599,orchid_palm
2,3,test,2f6a97017de9,three_finger_bent
2,3,test,32ddc31572ea,deer_horn
2,3,test,36f8da0a0c37,orchid_palm
2,3,test,379735a15bb8,prayer_beads
2,3,test,385de3b26d97,flower_pinch
2,3,test,418c8916b65e,orchid_palm
2,3,test,42a4ec684008,orchid_finger
2,3,test,4816b5a56406,flower_pinch
2,3,test,492ec5de579e,prayer_beads
2,3,test,4b6d928951b9,three_finger_bent
2,3,test,4d93d544e72c,deer_horn
2,3,test,4e5c051aa222,prayer_beads
2,3,test,4e949007e0e5,orchid_palm
2,3,test,4f1e2ed0c7db,prayer_beads
2,3,test,4fae75bc215d,orchid_palm
2,3,test,505452b22e06,deer_horn
2,3,test,5076fc9a1a84,orchid_finger
2,3,test,539a413b384f,flower_pinch
2,3,test,597f99241813,flower_pinch
2,3,test,5b4f2bd3c6f1,prayer_beads
2,3,test,5d7fd03c7e61,orchid_palm
2,3,test,65b37f058392,deer_horn
2,3,test,68374eb33bd8,three_finger_bent
2,3,test,699ea20fcd1b,prayer_beads
2,3,test,6e0825e4309a,flower_pinch
2,3,test,70915ba8c98c,flower_pinch
2,3,test,72a235c9218a,three_finger_bent
2,3,test,749278a7cbec,deer_horn
2,3,test,7597358efd8b,three_finger_bent
2,3,test,775602311a86,orchid_palm
2,3,test,79aab8196fdd,deer_horn
2,3,test,7b2397c1169e,orchid_finger
2,3,test,7d5fc5144077,orchid_finger
2,3,test,7e9d9bde7c38,prayer_beads
2,3,test,83ecb8890a84,three_finger_bent
2,3,test,8434590289cd,orchid_palm
2,3,test,8764065ac663,orchid_palm
2,3,test,8b6e948c5446,three_finger_bent
2,3,test,8c56b18ab337,prayer_beads
2,3,test,8cdafa911e69,orchid_palm
2,3,test,8d490e349a56,deer_horn
2,3,test,8e2dd6d14fff,flower_pinch
2,3,test,909ce0b40aeb,flower_pinch
2,3,test,90e40c3b645c,prayer_beads
2,3,test,94336838e554,orchid_finger
2,3,test,9510f2b06a82,orchid_palm
2,3,test,98559383b333,flower_pinch
2,3,test,9897660778b7,prayer_beads
2,3,test,9966bb8d58c8,flower_pinch
2,3,test,9b9c00604de9,orchid_palm
2,3,test,9d2ca79b7a9e,deer_horn
2,3,test,a0c1252ee362,orchid_palm
2,3,test,a27fbc906336,flower_pinch
2,3,test,a4a40ba1c9e1,orchid_finger
2,3,test,a8b6f1321bd5,orchid_finger
2,3,test,a8d03726efc2,deer_horn
2,3,test,ad6b689f1d87,deer_horn
2,3,test,b0ab67dbfd24,three_finger_bent
2,3,test,b31399221485,three_finger_bent
2,3,test,b3db83d5063a,prayer_beads
2,3,test,b805d106eb4c,orchid_finger
2,3,test,b84c025efb8c,flower_pinch
2,3,test,b8fc1565ebd4,prayer_beads
2,3,test,bdbca1c9b840,flower_pinch
2,3,test,c23fbde4e68a,deer_horn
2,3,test,c5b9fc9e3bb0,prayer_beads
2,3,test,c9a5b4833267,three_finger_bent
2,3,test,cbef34d0c133,orchid_palm
2,3,test,cbfc925af7a9,prayer_beads
2,3,test,cdb90f5b9fec,deer_horn
2,3,test,cf2d104edd27,orchid_finger
2,3,test,cf4a676b5324,deer_horn
2,3,test,d1412a35214d,three_finger_bent
2,3,test,d1ddba246804,orchid_palm
2,3,test,d1f605f1fcc9,flower_pinch
2,3,test,d3e4d9834acb,orchid_finger
2,3,test,d5692b1ff000,three_finger_bent
2,3,test,d6c6fae37fe5,deer_horn
2,3,test,df438784161c,orchid_finger
2,3,test,e078f346d502,three_finger_bent
2,3,test,e1a23abc119d,deer_horn
2,3,test,e1fc3dd80451,orchid_palm
2,3,test,e2dfbd47d619,orchid_palm
2,3,test,e35dc6af27b7,deer_horn
2,3,test,e37d11d914db,three_finger_bent
2,3,test,e4a25b86c09f,orchid_finger
2,3,test,e641f135d028,orchid_palm
2,3,test,e98094963e55,flower_pinch
2,3,test,ea3497d6cef4,orchid_finger
2,3,test,ea9b0c52712b,orchid_finger
2,3,test,ead22ed8d1dd,orchid_finger
2,3,test,eea8808072e4,three_finger_bent
2,3,test,eedcd7c58526,deer_horn
2,3,test,f1c7f228cedd,three_finger_bent
2,3,test,f26082036e3f,prayer_beads
2,3,test,f6e089c6ee0b,flower_pinch
2,3,test,f94a82f53977,flower_pinch
2,3,test,fbd9a6c1e22c,orchid_finger
3,3,train,029acf1c8098,orchid_palm
3,3,train,05fccc72741b,orchid_finger
3,3,train,0945e8accdd1,deer_horn
3,3,train,13b760fe42f8,prayer_beads
3,3,train,215a4cade2a6,prayer_beads
3,3,train,23475596218f,orchid_palm
3,3,train,6ef7848c1559,three_finger_bent
3,3,train,9200d2d93b19,flower_pinch
3,3,train,a2d9a5ab5735,prayer_beads
3,3,train,a65164b9d698,flower_pinch
3,3,train,b0ab67dbfd24,three_finger_bent
3,3,train,c719c5fab19e,orchid_finger
3,3,train,c95334b741f6,orchid_finger
3,3,train,cdce0ff32f24,flower_pinch
3,3,train,d5692b1ff000,three_finger_bent
3,3,train,da1ffae5f0a2,orchid_palm
3,3,train,ea4efbd686b9,deer_horn
3,3,train,f2e413cd96f3,deer_horn
3,3,test,00d53103d2db,orchid_palm
3,3,test,07d55faaaef1,orchid_palm
3,3,test,08f6838eb763,deer_horn
3,3,test,0c54bf5d9c80,flower_pinch
3,3,test,0cc3fe974e06,prayer_beads
3,3,test,13223bfbd5ee,flower_pinch
3,3,test,144ec3480b65,flower_pinch
3,3,test,196af66c4870,orchid_palm
3,3,test,1cabad167392,orchid_palm
3,3,test,1f834441de71,deer_horn
3,3,test,224a51a1dd12,orchid_palm
3,3,test,24335f186a87,orchid_palm
3,3,test,26299f73f3f3,prayer_beads
3,3,test,28963d343c56,orchid_finger
3,3,test,2a8a7deb3ecb,prayer_beads
3,3,test,2d237e4a1d0b,deer_horn
3,3,test,2dedc2a68a21,flower_pinch
3,3,test,3077ba49d2d6,orchid_finger
3,3,test,32ddc31572ea,deer_horn
3,3,test,35a9c396f1a4,orchid_finger
3,3,test,37a21bbfb2e1,orchid_palm
3,3,test,38d177749246,deer_horn
3,3,test,3b46b5044d7d,prayer_beads
3,3,test,3d5cfe36147b,flower_pinch
3,3,test,418c8916b65e,orchid_palm
3,3,test,4816b5a56406,flower_pinch
3,3,test,4ad79a00344c,orchid_finger
3,3,test,4b6d928951b9,three_finger_bent
3,3,test,4b90985a0dca,three_finger_bent
3,3,test,4f1e2ed0c7db,prayer_beads
3,3,test,50c16ac8e654,deer_horn
3,3,test,539a413b384f,flower_pinch
3,3,test,5a1568c6b575,flower_pinch
3,3,test,5efb0e1b3b94,orchid_finger
3,3,test,637c182456b3,flower_pinch
3,3,test,6530ab71aaa2,deer_horn
3,3,test,6547058f5e6e,prayer_beads
3,3,test,666d9ac2dedb,deer_horn
3,3,test,699ea20fcd1b,prayer_beads
3,3,test,6af5f80ea634,prayer_beads
3,3,test,6d6e57f6c646,orchid_palm
3,3,test,71544165422a,orchid_palm
3,3,test,72fbde018892,deer_horn
3,3,test,749278a7cbec,deer_horn
3,3,test,7597358efd8b,three_finger_bent
3,3,test,77f3501cc038,flower_pinch
3,3,test,7d660200fd8d,orchid_palm
3,3,test,7e3657292274,orchid_finger
3,3,test,80d5a563981a,orchid_palm
3,3,test,8218dec7c3bc,orchid_palm
3,3,test,8255189f725d,prayer_beads
3,3,test,83ecb8890a84,three_finger_bent
3,3,test,8764065ac663,orchid_palm
3,3,test,8c5bd6c3925d,flower_pinch
3,3,test,8eb1e0a2d155,deer_horn
3,3,test,8f36d5ebd66e,flower_pinch
3,3,test,8fd89d0ace39,orchid_palm
3,3,test,909ce0b40aeb,flower_pinch
3,3,test,97d5716e7da1,orchid_finger
3,3,test,98559383b333,flower_pinch
3,3,test,99a20727e3a0,orchid_palm
3,3,test,9b6d6e12541f,deer_horn
3,3,test,a4f834da011b,flower_pinch
3,3,test,a5277b949382,three_finger_bent
3,3,test,a608ba06813c,orchid_finger
3,3,test,a8b6f1321bd5,orchid_finger
3,3,test,a8d03726efc2,deer_horn
3,3,test,abd14da8ffc3,three_finger_bent
3,3,test,af541dec2162,three_finger_bent
3,3,test,b08d555f834e,orchid_finger
3,3,test,b16eed4c076d,deer_horn
3,3,test,b1f351513f50,orchid_palm
3,3,test,b301d3628cb7,three_finger_bent
3,3,test,b31399221485,three_finger_bent
3,3,test,b3db83d5063a,prayer_beads
3,3,test,b4f57c1e7812,prayer_beads
3,3,test,b805d106eb4c,orchid_finger
3,3,test,bc6a0b9f695e,deer_horn
3,3,test,bd273b573d29,prayer_beads
3,3,test,bec0e0714be5,three_finger_bent
3,3,test,c19dce71c849,orchid_palm
3,3,test,c2a6c80f6451,deer_horn
3,3,test,c54b91205ad3,three_finger_bent
3,3,test,c62c446c0ccf,orchid_finger
3,3,test,c9c8314e6ee1,orchid_palm
3,3,test,cdc106a2c6e5,deer_horn
3,3,test,cf06bd8e63b0,prayer_beads
3,3,test,d0e025e85f60,prayer_beads
3,3,test,d1ddba246804,orchid_palm
3,3,test,d750700162fe,three_finger_bent
3,3,test,d78701c28f85,three_finger_bent
3,3,test,dafc6d4beae7,orchid_palm
3,3,test,e00aac6a3046,three_finger_bent
3,3,test,e078f346d502,three_finger_bent
3,3,test,e0cd28478a3a,orchid_palm
3,3,test,e1a23abc119d,deer_horn
3,3,test,e2d391c756d3,prayer_beads
3,3,test,e30742f7f077,orchid_finger
3,3,test,e35dc6af27b7,deer_horn
3,3,test,e477493e71b7,orchid_finger
3,3,test,ea3497d6cef4,orchid_finger
3,3,test,ea9b0c52712b,orchid_finger
3,3,test,ed4fbd3e4769,three_finger_bent
3,3,test,eea8808072e4,three_finger_bent
3,3,test,ef8799305102,flower_pinch
3,3,test,f0b24a58900a,prayer_beads
3,3,test,f2f5ee4d38b5,three_finger_bent
3,3,test,f3f4bc4b790b,prayer_beads
3,3,test,f499a3f8c193,prayer_beads
3,3,test,f631b47141c7,orchid_finger
3,3,test,f6e089c6ee0b,flower_pinch
3,3,test,f85ee5c0252c,flower_pinch
3,3,test,fbd9a6c1e22c,orchid_finger
3,3,test,fc3e749cb1f3,flower_pinch
3,3,test,fce4f9cebbe7,prayer_beads
4,3,train,27cef767e437,flower_pinch
4,3,train,4fae75bc215d,orchid_palm
4,3,train,539a413b384f,flower_pinch
4,3,train,607f4e7c3370,flower_pinch
4,3,train,6a9f2004d7e9,three_finger_bent
4,3,train,7a42a86413ee,deer_horn
4,3,train,8791f31df0d5,three_finger_bent
4,3,train,908215ffdcab,deer_horn
4,3,train,b14f304bea6c,orchid_palm
4,3,train,c44d56eae143,prayer_beads
4,3,train,cd47e798e2ae,three_finger_bent
4,3,train,d3e4d9834acb,orchid_finger
4,3,train,eedcd7c58526,deer_horn
4,3,train,f26082036e3f,prayer_beads
4,3,train,f631b47141c7,orchid_finger
4,3,train,f8c41f8182b0,orchid_finger
4,3,train,f9c70a8fc4e4,orchid_palm
4,3,train,fd6be5c6b2e3,prayer_beads
4,3,test,00d53103d2db,orchid_palm
4,3,test,010a5011bcfd,orchid_finger
4,3,test,02031cd71838,orchid_finger
4,3,test,05fccc72741b,orchid_finger
4,3,test,088859eb0563,deer_horn
4,3,test,13b760fe42f8,prayer_beads
4,3,test,144ec3480b65,flower_pinch
4,3,test,15b1b2a699ed,three_finger_bent
4,3,test,167a4c6fc138,three_finger_bent
4,3,test,196af66c4870,orchid_palm
4,3,test,1c84fb7a8f72,flower_pinch
4,3,test,1cd49ab74b3e,three_finger_bent
4,3,test,24335f186a87,orchid_palm
4,3,test,2af4774187f6,prayer_beads
4,3,test,2c611fe52599,orchid_palm
4,3,test,2f6a97017de9,three_finger_bent
4,3,test,35a9c396f1a4,orchid_finger
4,3,test,374b01f70a69,three_finger_bent
4,3,test,385de3b26d97,flower_pinch
4,3,test,3ee7e4fe98c4,three_finger_bent
4,3,test,425e947b303e,deer_horn
4,3,test,435ce8fb33a5,deer_horn
4,3,test,44ce576d45ae,flower_pinch
4,3,test,4517781a2c8f,orchid_palm
4,3,test,475b632197d9,orchid_finger
4,3,test,4816b5a56406,flower_pinch
4,3,test,4a54ba657f5b,flower_pinch
4,3,test,4d93d544e72c,deer_horn
4,3,test,4e8175d00fb4,orchid_palm
4,3,test,4e949007e0e5,orchid_palm
4,3,test,553c0b19a4f6,orchid_finger
4,3,test,56c88f568131,deer_horn
4,3,test,56f5ccb9a473,flower_pinch
4,3,test,56fca544f99b,orchid_palm
4,3,test,5aa179718e72,flower_pinch
4,3,test,5ca5876b73e7,flower_pinch
4,3,test,6250536e5856,flower_pinch
4,3,test,6530ab71aaa2,deer_horn
4,3,test,656bdfd0170d,orchid_palm
4,3,test,65a0595f435f,orchid_finger
4,3,test,65b37f058392,deer_horn
4,3,test,666d9ac2dedb,deer_horn
4,3,test,66710026bce3,prayer_beads
4,3,test,6c2f10962256,orchid_finger
4,3,test,6c7d13236bbf,three_finger_bent
4,3,test,713b83443851,orchid_finger
4,3,test,7a8eb842e518,prayer_beads
4,3,test,7d00828615b5,orchid_finger
4,3,test,825618fb225f,deer_horn
4,3,test,8434590289cd,orchid_palm
4,3,test,852124b36f11,orchid_palm
4,3,test,8b6e948c5446,three_finger_bent
4,3,test,8c56b18ab337,prayer_beads
4,3,test,8f106121fd14,flower_pinch
4,3,test,8f5918cf5741,prayer_beads
4,3,test,92135167f589,orchid_finger
4,3,test,9243f28755dc,orchid_palm
4,3,test,9510f2b06a82,orchid_palm
4,3,test,97912d893b82,orchid_finger
4,3,test,98559383b333,flower_pinch
4,3,test,99ec30476f59,orchid_palm
4,3,test,9d2ca79b7a9e,deer_horn
4,3,test,a0ad3bbf32c6,orchid_finger
4,3,test,a27fbc906336,flower_pinch
4,3,test,a727998a1b7d,orchid_palm
4,3,test,a822aed127f5,flower_pinch
4,3,test,aa482e09b8bc,deer_horn
4,3,test,abd14da8ffc3,three_finger_bent
4,3,test,ad6b689f1d87,deer_horn
4,3,test,ad9e732b29b2,prayer_beads
4,3,test,aedea94bab5a,prayer_beads
4,3,test,af21c5f117be,orchid_finger
4,3,test,af541dec2162,three_finger_bent
4,3,test,b10fec1d468f,deer_horn
4,3,test,b1f351513f50,orchid_palm
4,3,test,b6f557d08f31,flower_pinch
4,3,test,b76d223875b9,orchid_palm
4,3,test,be4b7f82fc84,prayer_beads
4,3,test,c2c1c6ba4cb1,flower_pinch
4,3,test,c4fda800833e,deer_horn
4,3,test,c5b9fc9e3bb0,prayer_beads
4,3,test,c7c202c809f7,three_finger_bent
4,3,test,cc78a42c6dc0,three_finger_bent
