label,sequence_id,frame_id,timestamp_sec,no_palm_0,no_palm_1,no_palm_2,no_palm_3,no_palm_4,no_palm_5,no_palm_6,no_palm_7,no_palm_8,no_palm_9,no_palm_10,no_palm_11,no_palm_12,no_palm_13,no_palm_14,no_palm_15,no_palm_16,success,iterations,solve_time_ms,total_loss
flower_pinch,01fd6a3af833,10,0.6305427000042982,-0.569661557674408,-0.08787856996059418,-0.3133760094642639,-0.14345431327819824,0.009959288872778416,-0.2012355774641037,0.12787848711013794,-0.09465894103050232,0.005077050067484379,1.3074586391448975,0.11000271886587143,-0.2527925968170166,-0.1141568049788475,-0.1976824402809143,0.1557570844888687,-0.21806348860263824,0.5054807662963867,1,6,27.01760000491049,1.959215508720315
flower_pinch,01fd6a3af833,11,0.6929284000070766,-0.5284510254859924,-0.17683209478855133,-0.32795771956443787,-0.16080236434936523,-0.041385356336832047,-0.18520846962928772,0.10272844135761261,-0.09269046038389206,-0.021951740607619286,1.2579087018966675,0.13761916756629944,-0.2563319802284241,-0.25108253955841064,-0.17414219677448273,0.06977707147598267,-0.1583288460969925,0.4854103624820709,1,6,29.595700005302206,1.909648701030169
flower_pinch,01fd6a3af833,12,0.7561474000103772,-0.4968975782394409,-0.22111926972866058,-0.331116259098053,-0.1714160293340683,-0.057926010340452194,-0.16698428988456726,0.06508924812078476,-0.09122996777296066,-0.05648549273610115,1.2389936447143555,0.16801927983760834,-0.24733971059322357,-0.22137987613677979,-0.12156673520803452,0.026685986667871475,-0.08115774393081665,0.4867713451385498,1,6,28.08440000808332,1.8787149499108802
flower_pinch,01fd6a3af833,13,0.8217900000017835,-0.49633753299713135,-0.21233953535556793,-0.3358183801174164,-0.16233746707439423,-0.04175490513443947,-0.16163766384124756,0.025845691561698914,-0.09034255146980286,-0.07104278355836868,1.2388027906417847,0.21134981513023376,-0.24298149347305298,-0.18278932571411133,-0.02960158884525299,0.02247065305709839,-0.02640475332736969,0.525235116481781,1,6,30.887500004610047,1.8676242872934194
flower_pinch,01fd6a3af833,14,0.8822930000023916,-0.5180062055587769,-0.19722524285316467,-0.337470144033432,-0.14496371150016785,-0.018974101170897484,-0.17399843037128448,-0.032123275101184845,-0.08946628868579865,-0.09096166491508484,1.2427469491958618,0.2656116485595703,-0.24278667569160461,-0.1673458069562912,0.052084896713495255,-0.008352356031537056,0.02970927767455578,0.48342975974082947,1,6,27.990200003841892,1.83370394258411
flower_pinch,01fd6a3af833,15,0.946327099998598,-0.5257148742675781,-0.21638548374176025,-0.337207168340683,-0.13967567682266235,-0.026063796132802963,-0.17088060081005096,-0.06350941210985184,-0.08848536014556885,-0.09619315713644028,1.2450416088104248,0.29954978823661804,-0.23914735019207,-0.16679896414279938,0.08699724078178406,-0.05931942164897919,0.10332489758729935,0.3602452576160431,1,6,33.927199998288415,1.8104781985663645
flower_pinch,01fd6a3af833,16,1.0059820000024047,-0.5281950831413269,-0.2334078699350357,-0.33663409948349,-0.12424222379922867,-0.03674282506108284,-0.16089600324630737,-0.062023431062698364,-0.08778417855501175,-0.09101922065019608,1.2455077171325684,0.31270501017570496,-0.2319786548614502,-0.16974930465221405,0.08700645714998245,-0.10322661697864532,0.15487229824066162,0.3053399920463562,1,6,27.390099989133887,1.810050771238908
flower_pinch,01fd6a3af833,17,1.067846500009182,-0.5182861685752869,-0.2591482102870941,-0.3327855169773102,-0.11614259332418442,-0.047161877155303955,-0.14631441235542297,-0.07034208625555038,-0.08751887828111649,-0.08674154430627823,1.2452822923660278,0.30097758769989014,-0.2144850492477417,-0.17152442038059235,0.05358349531888962,-0.144495889544487,0.2081109881401062,0.2994096577167511,1,6,35.55290000804234,1.806572161358552
flower_pinch,01fd6a3af833,18,1.1311741000099573,-0.5284552574157715,-0.25995248556137085,-0.33445096015930176,-0.11123357713222504,-0.04911242797970772,-0.13491319119930267,-0.0717630609869957,-0.08762693405151367,-0.07761123776435852,1.2450536489486694,0.2870796322822571,-0.20830877125263214,-0.17190061509609222,0.03901194781064987,-0.10287798941135406,0.177720844745636,0.3613373339176178,1,6,30.874800009769388,1.84019621008374
flower_pinch,01fd6a3af833,19,1.1927908000070602,-0.5310361981391907,-0.2531258761882782,-0.33626848459243774,-0.11056217551231384,-0.048421360552310944,-0.12807558476924896,-0.05590677633881569,-0.08793115615844727,-0.06817732006311417,1.2449712753295898,0.27847835421562195,-0.21037498116493225,-0.17173779010772705,0.045789480209350586,-0.05488693341612816,0.14993302524089813,0.4250931441783905,1,6,26.81569999549538,1.8327591928684852
flower_pinch,01fd6a3af833,20,1.2569555000081891,-0.5348599553108215,-0.2520129084587097,-0.3370443284511566,-0.11473800241947174,-0.047226615250110626,-0.12911450862884521,-0.03148660436272621,-0.08824197947978973,-0.0722377672791481,1.2449733018875122,0.2616143524646759,-0.22105342149734497,-0.17156682908535004,0.057381391525268555,-0.0069056423380970955,0.1240595355629921,0.4528319239616394,1,6,28.094399996916763,1.8355412415689083
flower_pinch,01fd6a3af833,21,1.3200721000030171,-0.5450912117958069,-0.24350807070732117,-0.3372199237346649,-0.11133863776922226,-0.04462972655892372,-0.14345867931842804,0.006728902459144592,-0.08860012143850327,-0.08172327280044556,1.2449921369552612,0.23898306488990784,-0.22697751224040985,-0.17150498926639557,0.05906268581748009,0.022238796576857567,0.09771744906902313,0.5029025673866272,1,6,27.895799998077564,1.8448546298362498
flower_pinch,01fd6a3af833,22,1.3800764000043273,-0.5435325503349304,-0.23554839193820953,-0.3376156985759735,-0.115362249314785,-0.07219255715608597,-0.1518046259880066,0.05535487085580826,-0.08983511477708817,-0.038731615990400314,1.2450025081634521,0.16620473563671112,-0.23066267371177673,-0.13730987906455994,-0.017439570277929306,0.09609851986169815,9.590695117367432e-05,0.6429134607315063,1,6,30.87269999377895,1.9423983402984726
flower_pinch,01fd6a3af833,23,1.4421656000049552,-0.5375617146492004,-0.22803352773189545,-0.33805331587791443,-0.13583163917064667,-0.07268213480710983,-0.17066305875778198,0.07374885678291321,-0.09099702537059784,-0.058299995958805084,1.245004415512085,0.12970788776874542,-0.23721633851528168,-0.11026432365179062,-0.05926632136106491,0.12701740860939026,-0.056272588670253754,0.6662823557853699,1,6,26.90670000447426,1.9135754653256714
flower_pinch,01fd6a3af833,24,1.501519700002973,-0.545440137386322,-0.26119017601013184,-0.3367672860622406,-0.16153176128864288,-0.08554106950759888,-0.17691096663475037,0.10478205978870392,-0.09128265082836151,-0.11723008006811142,0.8124736547470093,0.08465968817472458,-0.2374926507472992,-0.092851921916008,-0.09581281989812851,0.17408955097198486,-0.09915772825479507,0.5927576422691345,1,6,27.621999994153157,1.7355485292053523
flower_pinch,01fd6a3af833,25,1.5660248000058345,-0.5937222242355347,-0.16494934260845184,-0.2792547047138214,-0.13976328074932098,-0.013995988294482231,-0.15365906059741974,0.14451035857200623,-0.09199849516153336,-0.09253077208995819,0.5355393290519714,0.09529568254947662,-0.2632475793361664,-0.10100758075714111,-0.15946170687675476,0.16054478287696838,-0.19656066596508026,0.624910295009613,1,6,30.438499990850687,1.7232916066412323
flower_pinch,01fd6a3af833,26,1.6273145000013756,-0.6241721510887146,-0.16520576179027557,-0.25416073203086853,-0.1376783549785614,-0.022880787029862404,-0.13802838325500488,0.23954002559185028,-0.0919678658246994,-0.17273062467575073,0.11934439092874527,0.07365091890096664,-0.25662875175476074,-0.10687434673309326,-0.24803699553012848,0.12658989429473877,-0.24364419281482697,0.5809659957885742,1,5,26.93360000557732,1.7012383916452178
flower_pinch,01fd6a3af833,27,1.6757443000096828,-0.6295850872993469,-0.19048984348773956,-0.20048710703849792,-0.11551491916179657,-0.02037958800792694,-0.07222247868776321,0.2232920527458191,-0.09152040630578995,-0.20038573443889618,-0.06972934305667877,0.052746210247278214,-0.2410547286272049,-0.12427809089422226,-0.3428806662559509,0.08079107850790024,-0.244135320186615,0.505122721195221,1,5,23.765899997670203,1.6322393515023217
flower_pinch,01fd6a3af833,28,1.7379374000011012,-0.6262016892433167,-0.21478226780891418,-0.1031663566827774,-0.08879358321428299,0.0020543814171105623,0.04556790366768837,0.13582022488117218,-0.08696749806404114,-0.04189229756593704,0.08114694058895111,0.07736573368310928,-0.17535561323165894,-0.15858569741249084,-0.41665899753570557,0.03919754549860954,-0.19776655733585358,0.4168965816497803,1,6,31.077599996933714,1.638899661668301
flower_pinch,01fd6a3af833,29,1.7986611000087578,-0.6144388914108276,-0.17350134253501892,-0.06750078499317169,-0.08087746798992157,0.0208089891821146,0.10568384826183319,0.0743286982178688,-0.07790718972682953,0.08135410398244858,0.32394036650657654,0.08555471897125244,-0.10861612111330032,-0.16332969069480896,-0.509508490562439,0.023434633389115334,-0.1971457600593567,0.23716068267822266,1,5,25.1132000121288,1.60005712490527
flower_pinch,01fd6a3af833,30,1.8602135000110138,-0.607859194278717,-0.14550632238388062,-0.06806817650794983,-0.08206113427877426,0.02671857550740242,0.11479482054710388,0.05793437361717224,-0.07408472895622253,0.1179082915186882,0.4303479492664337,0.08615240454673767,-0.08455061167478561,-0.15876060724258423,-0.5510770678520203,0.02275882288813591,-0.20898297429084778,0.15335944294929504,1,5,24.34029999130871,1.585134172982333
flower_pinch,01fd6a3af833,31,1.925295900000492,-0.5914340019226074,-0.14118258655071259,-0.0037286130245774984,-0.07120876014232635,0.02877505123615265,0.14455854892730713,-0.0016161431558430195,-0.06919662654399872,0.1771821826696396,0.45173323154449463,0.12742562592029572,-0.06841275840997696,-0.16607441008090973,-0.49323782324790955,0.006535334046930075,-0.20076687633991241,0.00900531467050314,1,6,32.84240000357386,1.565240078999885
flower_pinch,01fd6a3af833,32,1.9847521000046981,-0.617038369178772,-0.13247771561145782,0.0369647853076458,-0.13108617067337036,0.041180483996868134,0.12878860533237457,-0.018493779003620148,-0.06601376831531525,0.241486057639122,0.6555438041687012,0.19839419424533844,-0.08956294506788254,-0.17115288972854614,-0.2937539219856262,-0.03503671661019325,-0.15594182908535004,0.03457082435488701,1,5,27.69260000786744,1.6087490826111257
flower_pinch,01fd6a3af833,33,2.0500609000009717,-0.6904999017715454,-0.19957831501960754,0.04060693830251694,-0.1202159896492958,0.03833611309528351,0.12305684387683868,-0.057765502482652664,-0.06636736541986465,0.2320052981376648,0.92037433385849,0.2339630424976349,-0.10401599109172821,-0.17246688902378082,-0.15210573375225067,-0.1225527748465538,-0.1651986837387085,0.08782637119293213,1,6,32.77720000187401,1.7035022874376717
flower_pinch,01fd6a3af833,34,2.109986099996604,-0.7577505707740784,-0.23293271660804749,0.05421897768974304,-0.08274567127227783,0.050630878657102585,0.14207521080970764,-0.09494233876466751,-0.06172778084874153,0.24661168456077576,1.08499014377594,0.27964991331100464,-0.1050671711564064,-0.17038051784038544,-0.05953408405184746,-0.15771767497062683,-0.11680776625871658,0.11582052707672119,1,6,30.835099998512305,1.762257021226006
flower_pinch,01fd6a3af833,35,2.1729290000075707,-0.7240017056465149,-0.269569993019104,-0.029708359390497208,-0.13240674138069153,0.0488741435110569,0.0572199672460556,-0.11391498893499374,-0.0592927522957325,0.19006061553955078,0.9755164980888367,0.2950915992259979,-0.1358579397201538,-0.17068400979042053,-0.04899151623249054,-0.10815975069999695,-0.11472749710083008,0.17478635907173157,1,5,25.31859998998698,1.6378079613372694
flower_pinch,01fd6a3af833,36,2.2339789000106975,-0.7152858972549438,-0.2827827036380768,-0.0855172649025917,-0.16824884712696075,0.04033933952450752,0.0036702186334878206,-0.10772021114826202,-0.05846970155835152,0.13350360095500946,0.8486382365226746,0.2822785973548889,-0.1489783674478531,-0.1712946891784668,-0.08806497603654861,-0.06866506487131119,-0.10046816617250443,0.13656453788280487,1,6,31.97960001125466,1.604144794084586
flower_pinch,01fd6a3af833,37,2.295824500004528,-0.7016927003860474,-0.2627083361148834,-0.10615205019712448,-0.17793574929237366,0.025856828317046165,-0.01185261644423008,-0.10455885529518127,-0.060798123478889465,0.09886179864406586,0.7715861797332764,0.2743067443370819,-0.15758642554283142,-0.17106333374977112,-0.14340445399284363,-0.03139792010188103,-0.10846992582082748,0.06630910933017731,1,6,29.571700011729263,1.5773536179426668
flower_pinch,01fd6a3af833,38,2.362670000002254,-0.6899757385253906,-0.24245107173919678,-0.1118113100528717,-0.17582376301288605,0.019429299980401993,-0.017056139186024666,-0.10904160141944885,-0.0634835883975029,0.08351776748895645,0.745870053768158,0.27662086486816406,-0.1714169681072235,-0.16844786703586578,-0.17502973973751068,-0.015595335513353348,-0.12359552085399628,0.03292394429445267,1,5,26.34500000567641,1.5594568287391175
flower_pinch,01fd6a3af833,39,2.42281340000045,-0.6682353019714355,-0.22476299107074738,-0.14767758548259735,-0.1695612668991089,0.01503936480730772,-0.04389609768986702,-0.1087305098772049,-0.06174289807677269,0.055170223116874695,0.9130014777183533,0.2890745997428894,-0.19888560473918915,-0.14514188468456268,-0.1870754361152649,-0.024481840431690216,-0.1009720042347908,0.13236752152442932,1,6,35.374200000660494,1.6559470783538517
flower_pinch,01fd6a3af833,40,2.486552300004405,-0.6473920345306396,-0.20597492158412933,-0.17291834950447083,-0.14625002443790436,0.008748384192585945,-0.08929945528507233,-0.12664517760276794,-0.06438636779785156,0.010859193280339241,1.1041218042373657,0.29823005199432373,-0.22324873507022858,-0.12505508959293365,-0.19411872327327728,-0.04757251963019371,-0.09384940564632416,0.17368045449256897,1,6,27.93920000840444,1.717090636450813
flower_pinch,01fd6a3af833,41,2.5486189000075683,-0.635421872138977,-0.21926847100257874,-0.20478995144367218,-0.14365772902965546,0.015567813068628311,-0.12367326766252518,-0.12448418885469437,-0.06433269381523132,-0.012636826373636723,1.1998647451400757,0.30459949374198914,-0.23241941630840302,-0.11209004372358322,-0.19264060258865356,-0.059148285537958145,-0.09132163226604462,0.1957787126302719,1,6,27.556400003959425,1.7122336527091306
flower_pinch,01fd6a3af833,42,2.611281700010295,-0.563308835029602,-0.2371993213891983,-0.250477135181427,-0.1611812561750412,0.029552921652793884,-0.16957470774650574,-0.12700529396533966,-0.0641133263707161,-0.035333890467882156,1.249397873878479,0.313141793012619,-0.2551504075527191,-0.08785636723041534,-0.20871371030807495,-0.06210542470216751,-0.11802688986063004,0.19756467640399933,1,6,33.70810000342317,1.679435028369854
flower_pinch,01fd6a3af833,43,2.672867600005702,-0.5425963997840881,-0.24059346318244934,-0.2742004692554474,-0.15862463414669037,0.03579437732696533,-0.17827649414539337,-0.11001570522785187,-0.060360439121723175,-0.03192059323191643,1.230385184288025,0.3164548873901367,-0.24752014875411987,-0.0826013833284378,-0.21358171105384827,-0.057010337710380554,-0.138192817568779,0.1903717815876007,1,6,31.6070000117179,1.6802631752518733
flower_pinch,01fd6a3af833,44,2.7375291000062134,-0.5741276741027832,-0.24702014029026031,-0.2317875623703003,-0.16645105183124542,0.023814911022782326,-0.14056894183158875,-0.10977736115455627,-0.05532030388712883,-0.027445312589406967,1.2071599960327148,0.29998213052749634,-0.22341153025627136,-0.10280903428792953,-0.22254446148872375,-0.041957397013902664,-0.10854046791791916,0.18117432296276093,1,6,30.67639999790117,1.6865607774935134
flower_pinch,01fd6a3af833,45,2.799840200008475,-0.6247953176498413,-0.2384001761674881,-0.19716757535934448,-0.14907169342041016,0.01221513096243143,-0.11385637521743774,-0.11044300347566605,-0.052481092512607574,-0.023137254640460014,1.0970934629440308,0.2806205153465271,-0.19907042384147644,-0.12601417303085327,-0.21739687025547028,-0.02402328886091709,-0.09576711803674698,0.15020030736923218,1,6,40.22670000267681,1.6302069476631436
flower_pinch,01fd6a3af833,46,2.8625107999978354,-0.6005115509033203,-0.2197420597076416,-0.16668346524238586,-0.15996533632278442,-0.002565829548984766,-0.0965498685836792,-0.124154232442379,-0.04907480627298355,-0.020117495208978653,1.0630897283554077,0.2797375023365021,-0.20811472833156586,-0.14635595679283142,-0.2216441035270691,-0.009051806293427944,-0.1046510860323906,0.10753133893013,1,6,40.79460000502877,1.5897089384385614
flower_pinch,01fd6a3af833,47,2.9235588000010466,-0.6097962260246277,-0.19249822199344635,-0.1885634958744049,-0.16976012289524078,0.021362680941820145,-0.1128210499882698,-0.09133210778236389,-0.048178039491176605,-0.0030225093942135572,1.1155807971954346,0.28517237305641174,-0.2005850374698639,-0.16352508962154388,-0.1823362410068512,-0.024588579311966896,-0.10547485947608948,0.09835729748010635,1,6,30.355499999132007,1.6560962833133246
flower_pinch,01fd6a3af833,48,2.9872556000045734,-0.6120668649673462,-0.16078323125839233,-0.16868241131305695,-0.16984252631664276,0.029111512005329132,-0.10026286542415619,-0.09684263914823532,-0.046942759305238724,0.012536095455288887,0.920091986656189,0.30292636156082153,-0.21525317430496216,-0.16990084946155548,-0.17755892872810364,-0.0216616690158844,-0.12093011289834976,0.042255159467458725,1,6,29.316000000108033,1.5217547665059497
flower_pinch,01fd6a3af833,49,3.049820500003989,-0.6194968819618225,-0.11005878448486328,-0.096389040350914,-0.15729933977127075,0.020212311297655106,-0.05848393216729164,-0.09790919721126556,-0.04628368467092514,0.02560056373476982,0.9788217544555664,0.27891382575035095,-0.18844804167747498,-0.16916491091251373,-0.1946174055337906,-0.0389164462685585,-0.11798247694969177,0.059890266507864,1,6,30.44689999660477,1.611730171897044
flower_pinch,01fd6a3af833,50,3.1107518000062555,-0.6662635207176208,-0.049436867237091064,-0.060769468545913696,-0.1531686782836914,0.0419640839099884,-0.01658250205218792,-0.10857507586479187,-0.04628779739141464,0.07704983651638031,0.9150865077972412,0.2954726815223694,-0.17746244370937347,-0.15451188385486603,-0.1641090214252472,-0.031124049797654152,-0.06429342180490494,0.0981154516339302,1,6,30.973200002335943,1.5652372638639145
flower_pinch,01fd6a3af833,51,3.1731339000107255,-0.6860132813453674,-0.044133760035037994,-0.0701683908700943,-0.15672419965267181,0.043678659945726395,-0.0027464181184768677,-0.1187581717967987,-0.04637368023395538,0.10232622176408768,0.7895988821983337,0.29427656531333923,-0.14720138907432556,-0.16245320439338684,-0.1393408626317978,-0.010267048142850399,-0.060395728796720505,0.10004922747612,1,6,29.66319999541156,1.5163733710428633
flower_pinch,01fd6a3af833,52,3.233967100008158,-0.740210235118866,-0.03079567290842533,-0.0521879717707634,-0.15502327680587769,0.04823111370205879,0.02176220715045929,-0.10786065459251404,-0.04632217437028885,0.11661044508218765,0.8336579203605652,0.2887077033519745,-0.12070252001285553,-0.15265093743801117,-0.11330372095108032,-0.0073057240806519985,-0.06717101484537125,0.13067583739757538,1,6,29.36609998869244,1.6041106195337869
flower_pinch,01fd6a3af833,53,3.2965958999993745,-0.5958001613616943,-0.08085549622774124,0.12754206359386444,0.6768442988395691,-0.03108006902039051,0.2339382767677307,0.7641710638999939,-0.046303894370794296,0.18964168429374695,0.6795916557312012,0.2787834703922272,-0.16846708953380585,-0.13590526580810547,-0.17054483294487,0.015406486578285694,-0.182069793343544,-0.037743501365184784,1,6,33.91600000031758,2.7374863761446515
flower_pinch,01fd6a3af833,54,3.3569515999988653,-0.4880736768245697,-0.05033344030380249,0.019246721640229225,0.32130512595176697,-0.046722013503313065,0.30501633882522583,1.2242534160614014,-0.046712927520275116,0.21989330649375916,0.8591089844703674,0.28300920128822327,-0.24232251942157745,-0.0905115008354187,-0.28102564811706543,0.012511496432125568,-0.24645951390266418,-0.08561546355485916,1,6,28.3657999971183,2.389570361974941
flower_pinch,01fd6a3af833,55,3.420856700002332,-0.45915308594703674,-0.03429913893342018,-0.0996650829911232,-0.05447755008935928,-0.010471482761204243,0.19420063495635986,0.5771557688713074,-0.047778647392988205,0.1518779993057251,0.4327986240386963,0.23129704594612122,-0.24016772210597992,-0.09096994251012802,-0.4034445285797119,0.013159774243831635,-0.25569629669189453,-0.10504046827554703,1,6,28.359300005831756,1.957218509483784
flower_pinch,01fd6a3af833,56,3.4839154000073904,-0.47410282492637634,-0.025732237845659256,-0.2504998445510864,-0.1751633882522583,0.0229965690523386,-0.10852983593940735,0.15108102560043335,-0.07243485003709793,-0.1109398901462555,0.16225366294384003,0.06596681475639343,-0.09900399297475815,0.7657159566879272,-0.41494402289390564,0.10085134208202362,-0.22154118120670319,0.027157826349139214,1,6,28.088699997169897,2.2082317760509986
flower_pinch,01fd6a3af833,57,3.54818540000997,-0.5091728568077087,0.025332709774374962,-0.2898399829864502,-0.13404951989650726,0.06824053078889847,-0.17265678942203522,0.7477586269378662,-0.09385495632886887,-0.1675279140472412,0.44002485275268555,0.05528795346617699,-0.060116905719041824,0.5247803926467896,-0.23249900341033936,0.2084662765264511,-0.2056169956922531,0.25897282361984253,1,6,43.823799991514534,2.611900336402056
flower_pinch,01fd6a3af833,58,3.6137963000073796,-0.5261277556419373,0.019245890900492668,-0.27553611993789673,-0.08356638997793198,0.07725977897644043,-0.18030942976474762,0.8210210204124451,-0.10017842799425125,-0.182637020945549,0.3535827696323395,0.08349502086639404,-0.10858084261417389,0.13154537975788116,-0.13564296066761017,0.21845579147338867,-0.1991613358259201,0.34881386160850525,1,6,30.166900003678165,1.7007342096523903
flower_pinch,01fd6a3af833,59,3.6700746999995317,-0.5414159297943115,-0.031768184155225754,-0.29606059193611145,-0.08991865813732147,0.0389772467315197,-0.22722670435905457,0.437074214220047,-0.09839170426130295,-0.20895959436893463,0.24013079702854156,0.0651356503367424,-0.13979986310005188,0.08580450713634491,-0.1222691610455513,0.23159845173358917,-0.17429624497890472,0.4019791781902313,1,6,28.44379999442026,1.6308688792542054
flower_pinch,01fd6a3af833,60,3.731930599999032,-0.5160970091819763,-0.06782198697328568,-0.2932124435901642,-0.14417338371276855,-0.010910376906394958,-0.20804569125175476,0.1434134840965271,-0.09558019042015076,-0.11642720550298691,0.861808717250824,0.11591039597988129,-0.18214505910873413,-0.01589147374033928,-0.13356035947799683,0.13157498836517334,-0.13980044424533844,0.4077680706977844,1,6,28.677099995547906,2.0486856174185655
flower_pinch,01fd6a3af833,61,3.795007100008661,-0.4956298768520355,-0.09383726865053177,-0.3005923330783844,-0.17335516214370728,-0.02942349761724472,-0.1981438547372818,0.034234147518873215,-0.0936717540025711,-0.07978328317403793,1.2413640022277832,0.16330194473266602,-0.20020388066768646,-0.07983802258968353,-0.12446684390306473,0.057000793516635895,-0.10199683159589767,0.3698464632034302,1,6,29.680599996936508,1.8601345151886255
flower_pinch,01fd6a3af833,62,3.8554641000082484,-0.46824321150779724,-0.0931311771273613,-0.30314716696739197,-0.17832611501216888,-0.014843447133898735,-0.1775897741317749,0.025329429656267166,-0.09283970296382904,-0.0667407438158989,1.3250359296798706,0.20912578701972961,-0.19660761952400208,-0.10245688259601593,-0.08219102025032043,-0.011502882465720177,-0.06426309049129486,0.3987884819507599,1,6,28.494500002125278,1.8469252311363265
flower_pinch,01fd6a3af833,63,3.9196398000058252,-0.45521506667137146,-0.15665660798549652,-0.32204577326774597,-0.17496632039546967,-0.009655632078647614,-0.16528549790382385,-0.055237624794244766,-0.09083937853574753,-0.08798202872276306,1.2915151119232178,0.30578964948654175,-0.2142968475818634,-0.15201349556446075,-0.01104799099266529,-0.13455015420913696,0.028593624010682106,0.3007790446281433,1,6,36.41810000408441,1.8445484225314293
