label,sequence_id,frame_id,timestamp_sec,no_acceleration_0,no_acceleration_1,no_acceleration_2,no_acceleration_3,no_acceleration_4,no_acceleration_5,no_acceleration_6,no_acceleration_7,no_acceleration_8,no_acceleration_9,no_acceleration_10,no_acceleration_11,no_acceleration_12,no_acceleration_13,no_acceleration_14,no_acceleration_15,no_acceleration_16,success,iterations,solve_time_ms,total_loss
flower_pinch,01fd6a3af833,11,0.6929284000070766,0.1332763284444809,-0.2621890604496002,-0.3187973201274872,-0.1672917902469635,-0.04564633220434189,-0.18091855943202972,0.09287398308515549,-0.08661699295043945,-0.01474436279386282,1.2447295188903809,0.21896058320999146,-0.22860464453697205,-0.1352033019065857,-0.20008273422718048,-0.0022715204395353794,-0.16223633289337158,0.4820975959300995,1,7,35.6988999992609,2.278789754495496
flower_pinch,01fd6a3af833,12,0.7561474000103772,0.1751249134540558,-0.2865578532218933,-0.3165809214115143,-0.17076778411865234,-0.04920829087495804,-0.1656051129102707,0.05989101901650429,-0.08523794263601303,-0.03877614438533783,1.2449538707733154,0.2437032163143158,-0.22729122638702393,-0.15617001056671143,-0.14935405552387238,-0.018022144213318825,-0.09835134446620941,0.4920094311237335,1,5,22.51080000132788,2.2820789695684374
flower_pinch,01fd6a3af833,13,0.8217900000017835,0.16970916092395782,-0.2711643874645233,-0.3242725133895874,-0.1569533795118332,-0.031248388811945915,-0.16489927470684052,0.024462956935167313,-0.08462551981210709,-0.04442531242966652,1.2449951171875,0.289680153131485,-0.22913062572479248,-0.16878555715084076,-0.05720502510666847,-0.017836352810263634,-0.05849497765302658,0.5363016724586487,1,5,24.553000010200776,2.277619537818006
flower_pinch,01fd6a3af833,14,0.8822930000023916,0.15644244849681854,-0.2690242528915405,-0.32571175694465637,-0.14178352057933807,-0.015261100605130196,-0.17942236363887787,-0.037482623010873795,-0.08349043130874634,-0.07084930688142776,1.2450041770935059,0.3450704514980316,-0.23010683059692383,-0.171035036444664,0.0077590253204107285,-0.06680738925933838,-0.0004032901197206229,0.46354758739471436,1,5,23.94060000369791,2.25013247636467
flower_pinch,01fd6a3af833,15,0.946327099998598,0.16449463367462158,-0.30287379026412964,-0.3255074620246887,-0.14234007894992828,-0.0335351899266243,-0.16764533519744873,-0.057357318699359894,-0.08240249752998352,-0.07161342352628708,1.2450021505355835,0.3710838258266449,-0.22412674129009247,-0.17143934965133667,0.02764463983476162,-0.11923172324895859,0.07682427763938904,0.33443596959114075,1,6,27.356699996744283,2.222752153316898
flower_pinch,01fd6a3af833,16,1.0059820000024047,0.1614999920129776,-0.3124103844165802,-0.3254457712173462,-0.12200457602739334,-0.0390801876783371,-0.15843500196933746,-0.052137941122055054,-0.08185521513223648,-0.06690964847803116,1.2450017929077148,0.3823617696762085,-0.21643784642219543,-0.17151141166687012,0.028006482869386673,-0.15493102371692657,0.11792539805173874,0.31926894187927246,1,6,27.392899995902553,2.227662914647172
flower_pinch,01fd6a3af833,17,1.067846500009182,0.17464005947113037,-0.33925989270210266,-0.32032763957977295,-0.11770448088645935,-0.04751591756939888,-0.14461319148540497,-0.07120143622159958,-0.08154299855232239,-0.06540754437446594,1.2450016736984253,0.36792078614234924,-0.195852592587471,-0.17152422666549683,-0.004377522971481085,-0.194517120718956,0.17578549683094025,0.3152989149093628,1,6,26.48359999875538,2.2206946695795042
flower_pinch,01fd6a3af833,18,1.1311741000099573,0.15321142971515656,-0.33125606179237366,-0.3247338831424713,-0.11236503720283508,-0.04686721786856651,-0.13547122478485107,-0.07007201015949249,-0.0815408006310463,-0.05559959635138512,1.2450016736984253,0.3599129617214203,-0.19580282270908356,-0.1715264916419983,-0.0036940048448741436,-0.13046512007713318,0.12347130477428436,0.38273289799690247,1,6,27.018900000257418,2.265711281310926
flower_pinch,01fd6a3af833,19,1.1927908000070602,0.1597454994916916,-0.32826119661331177,-0.32542532682418823,-0.11189678311347961,-0.047292664647102356,-0.12942162156105042,-0.05098600685596466,-0.08176730573177338,-0.04665931314229965,1.2450016736984253,0.35544174909591675,-0.19796055555343628,-0.17152687907218933,0.0069360267370939255,-0.10135965049266815,0.11546597629785538,0.42948171496391296,1,6,30.25569999590516,2.257523406692795
flower_pinch,01fd6a3af833,20,1.2569555000081891,0.15438102185726166,-0.33232977986335754,-0.3257732689380646,-0.11627184599637985,-0.04688402637839317,-0.13150730729103088,-0.028256280347704887,-0.0819290429353714,-0.054926175624132156,1.2450016736984253,0.3359895348548889,-0.2092849612236023,-0.1715269684791565,0.014367553405463696,-0.059606995433568954,0.09286142885684967,0.44380688667297363,1,6,28.535399993415922,2.262493527410939
flower_pinch,01fd6a3af833,21,1.3200721000030171,0.1359715312719345,-0.32164469361305237,-0.3264542520046234,-0.1095842719078064,-0.04418470337986946,-0.1475217044353485,0.011078317649662495,-0.08237210661172867,-0.0637437030673027,1.245005488395691,0.31444984674453735,-0.21241946518421173,-0.1715230643749237,0.010956021957099438,-0.03741026297211647,0.06628470122814178,0.5073480606079102,1,5,28.38730000075884,2.2699173890202204
flower_pinch,01fd6a3af833,22,1.3800764000043273,0.14240948855876923,-0.31749123334884644,-0.3269383907318115,-0.11703415215015411,-0.08033695816993713,-0.15090744197368622,0.058984898030757904,-0.08394730091094971,-0.0023807736579328775,1.2450023889541626,0.2303653508424759,-0.21636947989463806,-0.12818701565265656,-0.08684010803699493,0.05156373232603073,-0.0519246980547905,0.6682506799697876,1,6,33.024999996996485,2.3597528560949232
flower_pinch,01fd6a3af833,23,1.4421656000049552,0.14828291535377502,-0.3098892867565155,-0.3270142674446106,-0.14052662253379822,-0.06677928566932678,-0.17336691915988922,0.06616376340389252,-0.08446064591407776,-0.051105987280607224,1.2450017929077148,0.21468956768512726,-0.2244158387184143,-0.11054971814155579,-0.09722106158733368,0.059523265808820724,-0.07884299755096436,0.6390774250030518,1,6,28.788799987523817,2.3334195165119422
flower_pinch,01fd6a3af833,24,1.501519700002973,0.1304599642753601,-0.35545289516448975,-0.32533586025238037,-0.16376499831676483,-0.08784151822328568,-0.1739635467529297,0.10685030370950699,-0.08393958956003189,-0.1114046648144722,0.6945105195045471,0.15952454507350922,-0.22305302321910858,-0.0954774022102356,-0.13504670560359955,0.11943301558494568,-0.12346071749925613,0.5613870024681091,1,5,27.92809999664314,2.1302468742859757
flower_pinch,01fd6a3af833,25,1.5660248000058345,-0.01269777026027441,-0.2061961144208908,-0.2553267776966095,-0.1274697333574295,0.008605008013546467,-0.14507773518562317,0.1472577601671219,-0.08706703037023544,-0.05631528049707413,0.5565267205238342,0.18837197124958038,-0.2620868980884552,-0.10831143707036972,-0.20631694793701172,0.09119249135255814,-0.23807212710380554,0.6480274796485901,1,6,28.374100002110936,2.152824806785265
flower_pinch,01fd6a3af833,26,1.6273145000013756,-0.11282618343830109,-0.25340545177459717,-0.2539978623390198,-0.1407477855682373,-0.04070651903748512,-0.13854609429836273,0.25512024760246277,-0.086937315762043,-0.188344806432724,0.08518131822347641,0.1400977224111557,-0.24368245899677277,-0.10756287723779678,-0.291343629360199,0.07173370569944382,-0.2558152675628662,0.5644134879112244,1,6,27.549899998120964,2.134636026127087
flower_pinch,01fd6a3af833,27,1.6757443000096828,-0.17576855421066284,-0.26165881752967834,-0.18779632449150085,-0.11069287359714508,-0.02051543816924095,-0.058632489293813705,0.19577716290950775,-0.08739466965198517,-0.18408791720867157,-0.014417535625398159,0.11904226988554001,-0.2333376556634903,-0.12748390436172485,-0.3763080835342407,0.035569045692682266,-0.24910284578800201,0.4934157729148865,1,5,23.8656000001356,2.0617899106739275
flower_pinch,01fd6a3af833,28,1.7379374000011012,-0.2922609746456146,-0.26118630170822144,-0.08460929989814758,-0.08671543002128601,0.00746588921174407,0.062216416001319885,0.11139284819364548,-0.08366665989160538,0.018177760764956474,0.1839173287153244,0.14643798768520355,-0.15752868354320526,-0.16367653012275696,-0.4341343343257904,0.009130273014307022,-0.19703607261180878,0.411391019821167,1,6,29.604199997265823,2.0556971108236137
flower_pinch,01fd6a3af833,29,1.7986611000087578,-0.5001896023750305,-0.16975659132003784,-0.08030153065919876,-0.08553620427846909,0.020789630711078644,0.09298224002122879,0.0769733116030693,-0.0771419033408165,0.08458494395017624,0.36769795417785645,0.11769481003284454,-0.10449745506048203,-0.15633510053157806,-0.526175320148468,0.017152439802885056,-0.21484562754631042,0.21120299398899078,1,5,29.21490000153426,2.017777880374522
flower_pinch,01fd6a3af833,30,1.8602135000110138,-0.5515410900115967,-0.1466386914253235,-0.08007001131772995,-0.08532439917325974,0.023211931809782982,0.09857522696256638,0.07071476429700851,-0.075999915599823,0.09563775360584259,0.4011090397834778,0.10750219970941544,-0.0952683538198471,-0.15502358973026276,-0.5423868298530579,0.02211059257388115,-0.21738561987876892,0.17480455338954926,1,6,28.120100003434345,2.000322823255967
flower_pinch,01fd6a3af833,31,1.925295900000492,-0.6059315800666809,-0.13750526309013367,0.012227547354996204,-0.0685720443725586,0.02708662487566471,0.14724209904670715,-0.0110623212531209,-0.07044268399477005,0.17934779822826385,0.4232291579246521,0.1522093266248703,-0.07251076400279999,-0.16858431696891785,-0.45982274413108826,0.0029022744856774807,-0.19443446397781372,-0.0036099751014262438,1,6,28.763599999365397,1.9687493171494581
flower_pinch,01fd6a3af833,32,1.9847521000046981,-0.7609499096870422,-0.10443037003278732,0.03229433298110962,-0.14952607452869415,0.04369579628109932,0.11685801297426224,-0.008573218248784542,-0.06888040155172348,0.24083545804023743,0.7001117467880249,0.2033933699131012,-0.10054782032966614,-0.17100192606449127,-0.23341143131256104,-0.03344843164086342,-0.13564521074295044,0.07861856371164322,1,5,23.95030000479892,1.9464576897002237
flower_pinch,01fd6a3af833,33,2.0500609000009717,-0.8818623423576355,-0.18434256315231323,0.029192278161644936,-0.10458619892597198,0.03463415428996086,0.12362431734800339,-0.06198335811495781,-0.07054518163204193,0.20955118536949158,0.9451106190681458,0.21171832084655762,-0.10306775569915771,-0.17143097519874573,-0.14561884105205536,-0.12380889058113098,-0.16929098963737488,0.10338594019412994,1,5,23.680799989961088,2.026479885554533
flower_pinch,01fd6a3af833,34,2.109986099996604,-0.9648447036743164,-0.19013544917106628,0.054692015051841736,-0.07284731417894363,0.05408615618944168,0.14892727136611938,-0.09513308852910995,-0.06421873718500137,0.2472263127565384,1.0621482133865356,0.2625204622745514,-0.0995272621512413,-0.16928531229496002,-0.05912770703434944,-0.12941260635852814,-0.09312349557876587,0.1117592379450798,1,5,23.817899986170232,2.082941639028205
flower_pinch,01fd6a3af833,35,2.1729290000075707,-0.9666637778282166,-0.22878099977970123,-0.055455900728702545,-0.15393796563148499,0.04567017778754234,0.03013654425740242,-0.10908158123493195,-0.06445671617984772,0.16915811598300934,0.896612286567688,0.2615550458431244,-0.14078621566295624,-0.17112748324871063,-0.05865906551480293,-0.06303718686103821,-0.11437549442052841,0.1824949085712433,1,6,31.66790000977926,1.8690284035307745
flower_pinch,01fd6a3af833,36,2.2339789000106975,-1.0017273426055908,-0.23015610873699188,-0.08173895627260208,-0.16838978230953217,0.03790787234902382,0.00728390971198678,-0.10012859106063843,-0.06387114524841309,0.12868408858776093,0.8295362591743469,0.2414824366569519,-0.14218072593212128,-0.17145377397537231,-0.08661451935768127,-0.04556875675916672,-0.0860043615102768,0.1114596575498581,1,5,24.881399993319064,1.860849822469273
flower_pinch,01fd6a3af833,37,2.295824500004528,-0.99286949634552,-0.20492170751094818,-0.0951525866985321,-0.17096787691116333,0.023792631924152374,-0.000824618327897042,-0.10401678830385208,-0.06654458492994308,0.10320846736431122,0.7817025184631348,0.24028487503528595,-0.15224589407444,-0.17086657881736755,-0.1292198896408081,-0.010131114162504673,-0.10019492357969284,0.05300815775990486,1,6,31.645900002331473,1.8226322043248695
flower_pinch,01fd6a3af833,38,2.362670000002254,-0.9887192249298096,-0.19154557585716248,-0.10482018440961838,-0.17142744362354279,0.02125089056789875,-0.012236813083291054,-0.11098898947238922,-0.06843508034944534,0.08899597823619843,0.7617151141166687,0.2438487857580185,-0.16876746714115143,-0.1677756905555725,-0.1453986018896103,0.00017701384786050767,-0.11116563528776169,0.04056134447455406,1,5,29.911799996625632,1.797730898611559
flower_pinch,01fd6a3af833,39,2.42281340000045,-0.9804100394248962,-0.1745210438966751,-0.15319781005382538,-0.1676679253578186,0.01592625305056572,-0.04892071709036827,-0.10779590159654617,-0.06541283428668976,0.05234687775373459,0.9684770107269287,0.25364938378334045,-0.19870437681674957,-0.13949008285999298,-0.15406177937984467,-0.00950135663151741,-0.07430467009544373,0.16998209059238434,1,6,28.552299991133623,1.8685498056953416
flower_pinch,01fd6a3af833,40,2.486552300004405,-0.9655265212059021,-0.15453985333442688,-0.16975434124469757,-0.14135430753231049,0.008391140960156918,-0.0952758863568306,-0.1313515603542328,-0.07000158727169037,0.006131137255579233,1.1207513809204102,0.2577289342880249,-0.218918114900589,-0.12490842491388321,-0.1649136245250702,-0.029144423082470894,-0.07952816039323807,0.16466572880744934,1,6,28.052699999534525,1.9321484429705464
flower_pinch,01fd6a3af833,41,2.5486189000075683,-0.9664301872253418,-0.1756712943315506,-0.20429039001464844,-0.14832469820976257,0.019078446552157402,-0.1217518150806427,-0.11995556950569153,-0.06850454211235046,-0.0074165016412734985,1.176876425743103,0.2616373896598816,-0.22387389838695526,-0.11396807432174683,-0.16248053312301636,-0.03158484399318695,-0.07568123936653137,0.18889935314655304,1,6,32.16279999469407,1.9217524627221305
flower_pinch,01fd6a3af833,42,2.611281700010295,-0.8819594979286194,-0.19030755758285522,-0.2529763877391815,-0.16739140450954437,0.032145436853170395,-0.17236919701099396,-0.1274499148130417,-0.0687374547123909,-0.0346282497048378,1.2326151132583618,0.2733689844608307,-0.2545572817325592,-0.08517828583717346,-0.18765777349472046,-0.034066323190927505,-0.11018390208482742,0.19077403843402863,1,6,34.80880000279285,1.8849474611164505
flower_pinch,01fd6a3af833,43,2.672867600005702,-0.9066969752311707,-0.18324309587478638,-0.2675144374370575,-0.15436282753944397,0.034153830260038376,-0.1686391830444336,-0.1048785150051117,-0.0643053725361824,-0.025345811620354652,1.2086389064788818,0.2697719633579254,-0.236347034573555,-0.08719833940267563,-0.1822449117898941,-0.026117932051420212,-0.11938568949699402,0.18668825924396515,1,6,32.741300005000085,1.8841927378098844
flower_pinch,01fd6a3af833,44,2.7375291000062134,-0.9450759291648865,-0.19083727896213531,-0.2118186503648758,-0.16846762597560883,0.018547262996435165,-0.12615959346294403,-0.11334052681922913,-0.05990779399871826,-0.02604788914322853,1.202057123184204,0.24711087346076965,-0.21365776658058167,-0.11043640226125717,-0.19230730831623077,-0.009513485245406628,-0.07489119470119476,0.17995786666870117,1,6,33.20030000759289,1.8956129743876569
flower_pinch,01fd6a3af833,45,2.799840200008475,-0.9811055064201355,-0.17831268906593323,-0.1941072791814804,-0.14269205927848816,0.011360914446413517,-0.11423517763614655,-0.11131993681192398,-0.058223336935043335,-0.02234777994453907,1.0724815130233765,0.23221488296985626,-0.19370603561401367,-0.1281752735376358,-0.1832897812128067,0.005112519953399897,-0.0786379873752594,0.1440400332212448,1,6,29.140600003302097,1.8386802660656907
flower_pinch,01fd6a3af833,46,2.8625107999978354,-0.9153356552124023,-0.16680316627025604,-0.16668643057346344,-0.1663873940706253,-0.0035887272097170353,-0.09918396174907684,-0.12779846787452698,-0.054173752665519714,-0.02051800675690174,1.079358696937561,0.24253709614276886,-0.21363459527492523,-0.1459755301475525,-0.1969410628080368,0.015460634604096413,-0.09410218894481659,0.10322174429893494,1,6,28.312299997196533,1.8139571032275366
flower_pinch,01fd6a3af833,47,2.9235588000010466,-0.9557632207870483,-0.13791581988334656,-0.2014293223619461,-0.17061126232147217,0.031733907759189606,-0.12245771288871765,-0.07954030483961105,-0.05394613742828369,0.0006093044066801667,1.1421300172805786,0.241448774933815,-0.1939142942428589,-0.1626092791557312,-0.1411668360233307,-0.007140411529690027,-0.08584907650947571,0.1067088171839714,1,5,25.072000004001893,1.8724542872702266
flower_pinch,01fd6a3af833,48,2.9872556000045734,-0.9431692361831665,-0.10821332782506943,-0.1587759405374527,-0.16739735007286072,0.026584532111883163,-0.09415232390165329,-0.10498961806297302,-0.05187687277793884,0.012340793386101723,0.857287585735321,0.26193833351135254,-0.2169506698846817,-0.1668517291545868,-0.1577753871679306,0.007969860918819904,-0.10735902190208435,0.030975088477134705,1,6,28.564299995196052,1.7431183354639963
flower_pinch,01fd6a3af833,49,3.049820500003989,-0.9521717429161072,-0.04648624360561371,-0.07945450395345688,-0.15348808467388153,0.015212509781122208,-0.04940367862582207,-0.09817332029342651,-0.05169647932052612,0.024084091186523438,1.0367368459701538,0.22537262737751007,-0.17465263605117798,-0.1667202264070511,-0.17397360503673553,-0.017711298540234566,-0.09577533602714539,0.07794968783855438,1,5,25.50280001014471,1.8541611281397987
flower_pinch,01fd6a3af833,50,3.1107518000062555,-1.0005584955215454,0.008172503672540188,-0.06762386113405228,-0.15473836660385132,0.049414366483688354,-0.014898115769028664,-0.11118853092193604,-0.05134063959121704,0.08644568175077438,0.8922166228294373,0.2573278844356537,-0.17577475309371948,-0.1503549963235855,-0.12203069776296616,0.001857004244811833,-0.030161095783114433,0.10701441019773483,1,6,53.18140001327265,1.82582919030255
flower_pinch,01fd6a3af833,51,3.1731339000107255,-1.0057131052017212,-0.0009039510041475296,-0.0824120044708252,-0.15905745327472687,0.03956826031208038,-0.010094277560710907,-0.11909370869398117,-0.05143190175294876,0.0960974246263504,0.7685922384262085,0.2467578947544098,-0.13846224546432495,-0.1677514761686325,-0.11150254309177399,0.019810492172837257,-0.054061949253082275,0.09176874905824661,1,5,30.838600010611117,1.7687925348937599
flower_pinch,01fd6a3af833,52,3.233967100008158,-1.0725245475769043,0.023564651608467102,-0.04603858292102814,-0.15403373539447784,0.04825777933001518,0.023336945101618767,-0.10228418558835983,-0.051415666937828064,0.11232314258813858,0.8760790228843689,0.23891326785087585,-0.1163579598069191,-0.14885127544403076,-0.08519316464662552,0.01325928419828415,-0.05469588562846184,0.13699568808078766,1,6,29.04189999389928,1.861913077754136
flower_pinch,01fd6a3af833,53,3.2965958999993745,-0.7840455174446106,-0.05700508877635002,0.1717757284641266,0.9034337401390076,-0.053947217762470245,0.28540676832199097,1.0000401735305786,-0.050392813980579376,0.2021477222442627,0.6332703828811646,0.2553797960281372,-0.18736839294433594,-0.13337162137031555,-0.1792232245206833,0.03719456121325493,-0.20357662439346313,-0.0900539755821228,1,6,27.987399997073226,2.8164756642001354
flower_pinch,01fd6a3af833,54,3.3569515999988653,-0.715317964553833,0.013707319274544716,-0.05456917732954025,0.038663215935230255,-0.03351534157991409,0.27589303255081177,1.1547901630401611,-0.050529785454273224,0.2052960842847824,0.94166499376297,0.2647566497325897,-0.2525175213813782,-0.08240040391683578,-0.28393858671188354,0.024498749524354935,-0.22811609506607056,-0.0627092495560646,1,6,32.48229999735486,2.4684862335239157
flower_pinch,01fd6a3af833,55,3.420856700002332,-0.7076218128204346,0.013130784034729004,-0.11761895567178726,-0.11027141660451889,0.006082470994442701,0.13929793238639832,0.2625640332698822,-0.0516933873295784,0.11724690347909927,0.2825812101364136,0.19335748255252838,-0.2212737798690796,-0.10178404301404953,-0.39120641350746155,0.03384619951248169,-0.22720953822135925,-0.09335215389728546,1,6,33.85880000132602,2.019583251689823
flower_pinch,01fd6a3af833,56,3.4839154000073904,-0.2814590632915497,-0.03501734137535095,-0.2612503170967102,-0.11690402030944824,0.02524752914905548,-0.1708521842956543,0.1541614979505539,-0.07659317553043365,-0.16852529346942902,0.17742286622524261,0.0591711588203907,-0.05385236069560051,0.9975155591964722,-0.3876229524612427,0.11704537272453308,-0.20845641195774078,0.07063473761081696,1,7,32.33560000080615,2.4856328766539018
flower_pinch,01fd6a3af833,57,3.54818540000997,-0.08221688121557236,-0.005905453581362963,-0.2565514147281647,-0.08040524274110794,0.07186123728752136,-0.11891434341669083,1.0272488594055176,-0.09036072343587875,-0.11269979923963547,0.5923218727111816,0.15197376906871796,-0.07127651572227478,0.2675750255584717,-0.19059446454048157,0.18565766513347626,-0.2211458832025528,0.29404503107070923,1,6,28.64140000019688,2.5823310010078755
flower_pinch,01fd6a3af833,58,3.6137963000073796,0.04898174852132797,-0.05897664278745651,-0.24706687033176422,-0.07149961590766907,0.06803863495588303,-0.1551361232995987,0.7290880680084229,-0.09125202149152756,-0.14903950691223145,0.28194230794906616,0.17749491333961487,-0.12291179597377777,0.04324452951550484,-0.18270638585090637,0.1428813934326172,-0.22675231099128723,0.3164706230163574,1,6,33.91959999862593,2.075513794416756
flower_pinch,01fd6a3af833,59,3.6700746999995317,0.08028919994831085,-0.12277694046497345,-0.29271501302719116,-0.10296360403299332,0.024400191381573677,-0.23324312269687653,0.29566577076911926,-0.0900733694434166,-0.19413743913173676,0.21973882615566254,0.13744933903217316,-0.1249314397573471,0.164520725607872,-0.188418909907341,0.17233358323574066,-0.1986934095621109,0.3860958218574524,1,6,33.62780000315979,2.0203827467363342
flower_pinch,01fd6a3af833,60,3.731930599999032,0.17092707753181458,-0.14582714438438416,-0.2758757174015045,-0.15930655598640442,-0.016725895926356316,-0.19111262261867523,0.14232635498046875,-0.08912038803100586,-0.06233198940753937,1.0585917234420776,0.21568939089775085,-0.16831478476524353,-0.016839852556586266,-0.1833648830652237,0.04301261901855469,-0.16344940662384033,0.3919599652290344,1,7,35.34329999820329,2.3566071484619098
flower_pinch,01fd6a3af833,61,3.795007100008661,0.19298462569713593,-0.16881543397903442,-0.2897658348083496,-0.16934870183467865,-0.021924147382378578,-0.19759589433670044,0.08434951305389404,-0.08805125206708908,-0.0662367194890976,1.2111085653305054,0.24538104236125946,-0.17650258541107178,-0.06991402804851532,-0.15943777561187744,0.0030804304406046867,-0.1271182745695114,0.35505080223083496,1,6,32.897299999604,2.2540689813745427
flower_pinch,01fd6a3af833,62,3.8554641000082484,0.1917944848537445,-0.16024506092071533,-0.2896314263343811,-0.17113915085792542,-0.004454570356756449,-0.17458614706993103,0.06178876385092735,-0.0873793363571167,-0.051919370889663696,1.2388458251953125,0.28668466210365295,-0.17185619473457336,-0.08963855355978012,-0.09350339323282242,-0.04232438653707504,-0.0787879079580307,0.41433224081993103,1,6,28.39269999822136,2.2437864059956616
flower_pinch,01fd6a3af833,63,3.9196398000058252,0.21531987190246582,-0.24435967206954956,-0.3136667311191559,-0.1714576929807663,-0.010328277014195919,-0.16698914766311646,-0.06789892166852951,-0.08410012722015381,-0.07628623396158218,1.2438806295394897,0.3918530344963074,-0.20129820704460144,-0.15693064033985138,-0.028823062777519226,-0.18459120392799377,0.025111550465226173,0.26898181438446045,1,7,32.77130000060424,2.2447398529884355
