label,sequence_id,frame_id,timestamp_sec,no_temporal_0,no_temporal_1,no_temporal_2,no_temporal_3,no_temporal_4,no_temporal_5,no_temporal_6,no_temporal_7,no_temporal_8,no_temporal_9,no_temporal_10,no_temporal_11,no_temporal_12,no_temporal_13,no_temporal_14,no_temporal_15,no_temporal_16,success,iterations,solve_time_ms,total_loss
flower_pinch,01fd6a3af833,10,0.6305427000042982,0.05403792858123779,-0.19105707108974457,-0.29315420985221863,-0.15026575326919556,-0.0074381642043590546,-0.1891339272260666,0.10657459497451782,-0.0889764353632927,0.02991795539855957,1.2450002431869507,0.17404897511005402,-0.22785373032093048,-0.11706028133630753,-0.2648262679576874,0.08106374740600586,-0.24613413214683533,0.46712610125541687,1,6,29.690700001083314,2.309572982663442
flower_pinch,01fd6a3af833,11,0.6929284000070766,0.15619947016239166,-0.28380799293518066,-0.3233232796192169,-0.17152702808380127,-0.05607425421476364,-0.17913588881492615,0.08888012170791626,-0.08545511215925217,-0.022650623694062233,1.2450015544891357,0.2300160676240921,-0.228824183344841,-0.1503688246011734,-0.17870312929153442,-0.01853732205927372,-0.13906140625476837,0.4838842451572418,1,7,35.23270000005141,2.2726120067698865
flower_pinch,01fd6a3af833,12,0.7561474000103772,0.18924766778945923,-0.29279518127441406,-0.3155481219291687,-0.17152684926986694,-0.05000035837292671,-0.16220195591449738,0.0525619275867939,-0.08477643877267838,-0.043556638062000275,1.2450008392333984,0.2498697191476822,-0.22637121379375458,-0.16072285175323486,-0.1366535723209381,-0.02245061844587326,-0.08329880982637405,0.4942173957824707,1,6,32.947899991995655,2.280535104307874
flower_pinch,01fd6a3af833,13,0.8217900000017835,0.1664886325597763,-0.2669094502925873,-0.3260534405708313,-0.15396110713481903,-0.02725742943584919,-0.16474197804927826,0.01659005880355835,-0.08437517285346985,-0.04583597928285599,1.2450008392333984,0.29985591769218445,-0.22965803742408752,-0.17152690887451172,-0.03389032557606697,-0.017317431047558784,-0.04805509373545647,0.5461496114730835,1,6,27.28429999842774,2.275574967007775
flower_pinch,01fd6a3af833,14,0.8822930000023916,0.15209805965423584,-0.26738956570625305,-0.3260837495326996,-0.13849620521068573,-0.011708426289260387,-0.18264776468276978,-0.05119019001722336,-0.08300580829381943,-0.07708379626274109,1.245001196861267,0.35693907737731934,-0.23043981194496155,-0.17152701318264008,0.02455243282020092,-0.07794621586799622,0.013818785548210144,0.44738253951072693,1,6,27.067899995017797,2.247201749773478
flower_pinch,01fd6a3af833,15,0.946327099998598,0.1685132086277008,-0.310340940952301,-0.32526782155036926,-0.14246077835559845,-0.03759600594639778,-0.16502811014652252,-0.06166825443506241,-0.08194945007562637,-0.07151222974061966,1.2450013160705566,0.37666836380958557,-0.2225254327058792,-0.17152702808380127,0.033032968640327454,-0.13156729936599731,0.09459233283996582,0.30574414134025574,1,6,29.881800001021475,2.219248831691757
flower_pinch,01fd6a3af833,16,1.0059820000024047,0.1613951325416565,-0.31433627009391785,-0.32541027665138245,-0.1175936609506607,-0.04031236469745636,-0.15638813376426697,-0.05100589618086815,-0.08165910840034485,-0.06579548865556717,1.2450013160705566,0.3846876323223114,-0.2146148979663849,-0.17152702808380127,0.028479812666773796,-0.1632387340068817,0.12730099260807037,0.3158981204032898,1,6,28.144399999291636,2.227165131351146
flower_pinch,01fd6a3af833,17,1.067846500009182,0.18022838234901428,-0.34579819440841675,-0.3189805746078491,-0.11677185446023941,-0.0493905209004879,-0.14154158532619476,-0.0753365084528923,-0.08143218606710434,-0.06477563083171844,1.2450014352798462,0.3647308349609375,-0.19077257812023163,-0.17152707278728485,-0.012050612829625607,-0.20336148142814636,0.18844540417194366,0.3144163191318512,1,6,28.473600003053434,2.2196885342385158
flower_pinch,01fd6a3af833,18,1.1311741000099573,0.1449524462223053,-0.3291071653366089,-0.3260008692741394,-0.11120686680078506,-0.04672297462821007,-0.13343948125839233,-0.06982705742120743,-0.08154581487178802,-0.053738974034786224,1.2450013160705566,0.3578094244003296,-0.19613397121429443,-0.17152704298496246,-0.003591508837416768,-0.11478985100984573,0.11192245036363602,0.3977177143096924,1,6,27.300100002321415,2.264203097590477
flower_pinch,01fd6a3af833,19,1.1927908000070602,0.16114473342895508,-0.32783204317092896,-0.3255470097064972,-0.11179527640342712,-0.04738719016313553,-0.12807708978652954,-0.04679659754037857,-0.08186440914869308,-0.044529080390930176,1.2450013160705566,0.3546595871448517,-0.19841830432415009,-0.17152701318264008,0.009410652332007885,-0.09448785334825516,0.11379247158765793,0.43986979126930237,1,6,28.481300003477372,2.257061925173883
flower_pinch,01fd6a3af833,20,1.2569555000081891,0.15109287202358246,-0.3332665264606476,-0.32597577571868896,-0.11722081154584885,-0.046793133020401,-0.13197064399719238,-0.023205220699310303,-0.08196821808815002,-0.05702069029211998,1.245001196861267,0.33144891262054443,-0.2120698243379593,-0.17152701318264008,0.01616005040705204,-0.04942110925912857,0.08798292279243469,0.44698962569236755,1,6,29.436000011628494,2.2620386825949486
flower_pinch,01fd6a3af833,21,1.3200721000030171,0.1285598874092102,-0.3189281225204468,-0.3268662393093109,-0.10813657939434052,-0.04358523711562157,-0.1510811299085617,0.01981959491968155,-0.0825197845697403,-0.0661698654294014,1.2450010776519775,0.3092562258243561,-0.2134588658809662,-0.17152699828147888,0.01024763286113739,-0.03170578181743622,0.06041938439011574,0.5214723348617554,1,6,27.014899998903275,2.2689168020811628
flower_pinch,01fd6a3af833,22,1.3800764000043273,0.1439380794763565,-0.31792300939559937,-0.3271409571170807,-0.11864988505840302,-0.08837088942527771,-0.15165981650352478,0.06963081657886505,-0.08465130627155304,0.011816411279141903,1.2450004816055298,0.21203340590000153,-0.21729253232479095,-0.11878698319196701,-0.11244558542966843,0.07253086566925049,-0.08051260560750961,0.7040072083473206,1,6,26.946400001179427,2.3506577875394563
flower_pinch,01fd6a3af833,23,1.4421656000049552,0.14902640879154205,-0.3083377778530121,-0.3270438611507416,-0.14562217891216278,-0.06376650929450989,-0.17835760116577148,0.06775914132595062,-0.08461746573448181,-0.06241069734096527,1.2450008392333984,0.21123726665973663,-0.22624671459197998,-0.10672398656606674,-0.10012735426425934,0.061250537633895874,-0.0852738693356514,0.6325949430465698,1,6,29.2083999956958,2.33266748042477
flower_pinch,01fd6a3af833,24,1.501519700002973,0.12275885045528412,-0.36558160185813904,-0.32523319125175476,-0.16880807280540466,-0.09252168238162994,-0.174096018075943,0.11589144170284271,-0.08361116051673889,-0.12571559846401215,0.5721782445907593,0.14611069858074188,-0.22296178340911865,-0.09220919758081436,-0.14463920891284943,0.1345764696598053,-0.1339472085237503,0.5441209673881531,1,6,31.253299996023998,2.0901179220290897
flower_pinch,01fd6a3af833,25,1.5660248000058345,-0.06380979716777802,-0.16637969017028809,-0.2408943623304367,-0.11959639936685562,0.030037526041269302,-0.13865846395492554,0.15623699128627777,-0.08821197599172592,-0.046042293310165405,0.525862991809845,0.19150473177433014,-0.2726397216320038,-0.11109470576047897,-0.22347405552864075,0.08774842321872711,-0.26391828060150146,0.6672800183296204,1,6,27.22580000408925,2.1387933564740815
flower_pinch,01fd6a3af833,26,1.6273145000013756,-0.1459973305463791,-0.26020053029060364,-0.25451093912124634,-0.14362740516662598,-0.05166460573673248,-0.13709457218647003,0.27908962965011597,-0.08629728108644485,-0.21924395859241486,-0.019562071189284325,0.125188410282135,-0.2402298003435135,-0.10740013420581818,-0.3115094304084778,0.06956858187913895,-0.2600235044956207,0.5458324551582336,1,6,29.37650000967551,2.0998189717972724
flower_pinch,01fd6a3af833,27,1.6757443000096828,-0.1949484944343567,-0.26124536991119385,-0.17296423017978668,-0.10417471081018448,-0.01602843776345253,-0.04087383300065994,0.18258845806121826,-0.08744312077760696,-0.183657705783844,-0.03655022755265236,0.11230435967445374,-0.23140504956245422,-0.13180634379386902,-0.39682307839393616,0.02816195599734783,-0.24820730090141296,0.4776349365711212,1,5,27.39619999192655,2.056350501328898
flower_pinch,01fd6a3af833,28,1.7379374000011012,-0.327710896730423,-0.25695860385894775,-0.06144477054476738,-0.0815141350030899,0.013683924451470375,0.08907142281532288,0.09264048933982849,-0.08257991075515747,0.06321746110916138,0.22799088060855865,0.14933477342128754,-0.1407933384180069,-0.17152611911296844,-0.4461255669593811,0.0057730907574296,-0.18431419134140015,0.3931618928909302,1,6,31.855000008363277,2.0374041398408793
flower_pinch,01fd6a3af833,29,1.7986611000087578,-0.5687247514724731,-0.13879339396953583,-0.08023205399513245,-0.08527876436710358,0.023750249296426773,0.09981829673051834,0.06932414323091507,-0.07578086107969284,0.09765741974115372,0.4085344970226288,0.10315114259719849,-0.09339447319507599,-0.15473973751068115,-0.5453863143920898,0.02477683685719967,-0.2174493670463562,0.1667162925004959,1,7,32.49409999989439,1.9995160246930326
flower_pinch,01fd6a3af833,30,1.8602135000110138,-0.5687247514724731,-0.13879339396953583,-0.08023205399513245,-0.08527876436710358,0.023750249296426773,0.09981829673051834,0.06932414323091507,-0.07578086107969284,0.09765741974115372,0.4085344970226288,0.10315114259719849,-0.09339447319507599,-0.15473973751068115,-0.5453863143920898,0.02477683685719967,-0.2174493670463562,0.1667162925004959,1,7,37.2676999977557,1.9995160246930326
flower_pinch,01fd6a3af833,31,1.925295900000492,-0.6218547821044922,-0.13334085047245026,0.03324310854077339,-0.06493882089853287,0.02794770337641239,0.15805719792842865,-0.029235035181045532,-0.06894371658563614,0.19800882041454315,0.42814531922340393,0.16035142540931702,-0.06739769130945206,-0.17152725160121918,-0.4369519054889679,-0.00038762696203775704,-0.18692170083522797,-0.04325779527425766,1,7,31.61599999293685,1.960049095298686
flower_pinch,01fd6a3af833,32,1.9847521000046981,-0.8048600554466248,-0.09175825119018555,0.03622584789991379,-0.1670864224433899,0.04738687351346016,0.1101062074303627,-0.008020063862204552,-0.06811695545911789,0.25394582748413086,0.7616429328918457,0.2066275179386139,-0.1065889373421669,-0.17152704298496246,-0.1708778291940689,-0.03836241364479065,-0.1158355101943016,0.09689188748598099,1,6,27.714600000763312,1.9240396179313786
flower_pinch,01fd6a3af833,33,2.0500609000009717,-0.906751811504364,-0.19600246846675873,0.029070820659399033,-0.09483977407217026,0.03262079507112503,0.12512922286987305,-0.07357000559568405,-0.07059017568826675,0.20265498757362366,0.9995654225349426,0.21032540500164032,-0.10313766449689865,-0.17152707278728485,-0.1223515048623085,-0.1439826637506485,-0.1750694215297699,0.10889095813035965,1,6,27.749300003051758,2.013730138423043
flower_pinch,01fd6a3af833,34,2.109986099996604,-0.9829021692276001,-0.1884760707616806,0.060453370213508606,-0.06596346199512482,0.058409374207258224,0.15455152094364166,-0.10232467204332352,-0.06259606033563614,0.2556690275669098,1.088166356086731,0.27100083231925964,-0.09838464856147766,-0.16882163286209106,-0.03541064262390137,-0.12882240116596222,-0.0732666626572609,0.11362096667289734,1,6,34.77559999737423,2.0777869452559625
flower_pinch,01fd6a3af833,35,2.1729290000075707,-0.9663059115409851,-0.23658867180347443,-0.07924957573413849,-0.17152704298496246,0.04379997402429581,0.0037386270705610514,-0.11210711300373077,-0.06453520804643631,0.15201495587825775,0.8598268628120422,0.2609807848930359,-0.14987856149673462,-0.17152705788612366,-0.05884822458028793,-0.04694360867142677,-0.11914538592100143,0.19821400940418243,1,6,28.127999990829267,1.8593009344938949
flower_pinch,01fd6a3af833,36,2.2339789000106975,-1.0089646577835083,-0.2292144000530243,-0.08738506585359573,-0.17152714729309082,0.036183468997478485,0.002205434488132596,-0.09818806499242783,-0.06378457695245743,0.11978409439325333,0.8146429061889648,0.2357473373413086,-0.142347052693367,-0.17152714729309082,-0.09253302961587906,-0.04069073125720024,-0.07921473681926727,0.09567511081695557,1,6,28.415399996447377,1.858859281086174
flower_pinch,01fd6a3af833,37,2.295824500004528,-0.9914988875389099,-0.19972877204418182,-0.09813284128904343,-0.17152723670005798,0.020655980333685875,-0.0026264917105436325,-0.10486021637916565,-0.06715850532054901,0.09753993153572083,0.7710738778114319,0.24022254347801208,-0.15456077456474304,-0.17073936760425568,-0.14010344445705414,-0.001613530213944614,-0.10399690270423889,0.04001902416348457,1,6,33.869299993966706,1.8212900568590744
flower_pinch,01fd6a3af833,38,2.362670000002254,-0.9878774881362915,-0.18876706063747406,-0.10694574564695358,-0.17152690887451172,0.02068592980504036,-0.014772702939808369,-0.11250113695859909,-0.06884338706731796,0.08584751188755035,0.7572680115699768,0.24475930631160736,-0.17247211933135986,-0.16710500419139862,-0.14964155852794647,0.002595140365883708,-0.1139589473605156,0.03779518976807594,1,6,31.541200005449355,1.7974828572260455
flower_pinch,01fd6a3af833,39,2.42281340000045,-0.9788767695426941,-0.1708020269870758,-0.16368676722049713,-0.16685234010219574,0.014743000268936157,-0.057072728872299194,-0.10710321366786957,-0.06481130421161652,0.04428610950708389,1.0144248008728027,0.25587356090545654,-0.20540471374988556,-0.13335469365119934,-0.15583807229995728,-0.011819154024124146,-0.06584137678146362,0.1987423598766327,1,6,27.916999999433756,1.8602068664518066
flower_pinch,01fd6a3af833,40,2.486552300004405,-0.9625172019004822,-0.15053176879882812,-0.17341558635234833,-0.13564637303352356,0.00671667605638504,-0.10557690262794495,-0.1364605873823166,-0.0709727555513382,-0.004039215389639139,1.1545891761779785,0.25897082686424255,-0.22340309619903564,-0.12174525111913681,-0.16795170307159424,-0.03424326702952385,-0.08115317672491074,0.16348420083522797,1,6,27.951600000960752,1.9283732462218535
flower_pinch,01fd6a3af833,41,2.5486189000075683,-0.9658300280570984,-0.18014711141586304,-0.21167270839214325,-0.1498364359140396,0.021453384310007095,-0.12763528525829315,-0.11748351901769638,-0.06815063953399658,-0.010320660658180714,1.1893483400344849,0.26253581047058105,-0.22491410374641418,-0.11159490048885345,-0.16194145381450653,-0.03221382200717926,-0.0748135894536972,0.1942845582962036,1,6,29.2221999989124,1.9209301592238688
flower_pinch,01fd6a3af833,42,2.611281700010295,-0.8638676404953003,-0.19588331878185272,-0.26337793469429016,-0.1715269833803177,0.035049229860305786,-0.18361753225326538,-0.12907543778419495,-0.06887707859277725,-0.04065842553973198,1.2450016736984253,0.27867889404296875,-0.2615286409854889,-0.07893355935811996,-0.19614066183567047,-0.0362347774207592,-0.1197303757071495,0.1911906898021698,1,6,29.590899997856468,1.8824340440510572
flower_pinch,01fd6a3af833,43,2.672867600005702,-0.9118759036064148,-0.18099486827850342,-0.2705347239971161,-0.15153677761554718,0.034600164741277695,-0.16781039535999298,-0.09998254477977753,-0.06337414681911469,-0.02329936996102333,1.203311800956726,0.26816853880882263,-0.23231318593025208,-0.08763647824525833,-0.18052811920642853,-0.023808227851986885,-0.12115324288606644,0.18578043580055237,1,6,42.41579999506939,1.8838516111469281
flower_pinch,01fd6a3af833,44,2.7375291000062134,-0.9535095691680908,-0.19136786460876465,-0.19973132014274597,-0.1715269386768341,0.01507916022092104,-0.11671971529722214,-0.11517592519521713,-0.05898797884583473,-0.026149118319153786,1.2005949020385742,0.24077899754047394,-0.20843222737312317,-0.1154768243432045,-0.19343513250350952,-0.004589378833770752,-0.06396539509296417,0.17846228182315826,1,6,30.09369999927003,1.8942647865697164
flower_pinch,01fd6a3af833,45,2.799840200008475,-0.9887930750846863,-0.17452725768089294,-0.1902506798505783,-0.13710102438926697,0.009763955138623714,-0.11158530414104462,-0.110881507396698,-0.057877395302057266,-0.021514378488063812,1.0436874628067017,0.2276519536972046,-0.18915101885795593,-0.13202276825904846,-0.18031808733940125,0.009255205281078815,-0.07887676358222961,0.13605839014053345,1,6,29.414600008749403,1.8359913564702255
flower_pinch,01fd6a3af833,46,2.8625107999978354,-0.9022742509841919,-0.16670632362365723,-0.160833939909935,-0.17152714729309082,-0.0069108642637729645,-0.09583934396505356,-0.1313728392124176,-0.05343165621161461,-0.020225338637828827,1.080888032913208,0.24677379429340363,-0.2183283418416977,-0.14983657002449036,-0.20174340903759003,0.016990570351481438,-0.09861629456281662,0.09415112435817719,1,6,29.345099988859147,1.812794943828073
flower_pinch,01fd6a3af833,47,2.9235588000010466,-0.9648127555847168,-0.13084477186203003,-0.20895716547966003,-0.17152701318264008,0.03958328813314438,-0.12762954831123352,-0.0690726563334465,-0.053879786282777786,0.0052377041429281235,1.1560777425765991,0.23919568955898285,-0.18941926956176758,-0.16621680557727814,-0.12619006633758545,-0.011964472942054272,-0.0827147588133812,0.10748365521430969,1,6,34.70519999973476,1.8704136721650229
flower_pinch,01fd6a3af833,48,2.9872556000045734,-0.940632700920105,-0.10337524116039276,-0.14956805109977722,-0.16670024394989014,0.02544025145471096,-0.08786239475011826,-0.1105097234249115,-0.0514538511633873,0.014874935150146484,0.7939905524253845,0.2665863633155823,-0.222080260515213,-0.16777195036411285,-0.16247834265232086,0.011402968317270279,-0.1127479076385498,0.01414533331990242,1,6,32.27609999885317,1.7317196044821266
flower_pinch,01fd6a3af833,49,3.049820500003989,-0.9568463563919067,-0.03300362825393677,-0.061992038041353226,-0.15047085285186768,0.012685399502515793,-0.0394594669342041,-0.09669467061758041,-0.05181926116347313,0.026408229023218155,1.0766127109527588,0.2161838710308075,-0.1653578281402588,-0.16669148206710815,-0.17720580101013184,-0.02365851029753685,-0.09301450103521347,0.08838833123445511,1,6,31.181199999991804,1.8478872143688392
flower_pinch,01fd6a3af833,50,3.1107518000062555,-1.0121134519577026,0.01974814012646675,-0.06527217477560043,-0.1550104171037674,0.057015057653188705,-0.0072302739135921,-0.11401225626468658,-0.05114496126770973,0.1001376360654831,0.8601050972938538,0.261298269033432,-0.17587056756019592,-0.1468060463666916,-0.10706359148025513,0.00782353337854147,-0.013277169317007065,0.11347376555204391,1,6,31.123599997954443,1.8206339573582293
flower_pinch,01fd6a3af833,51,3.1731339000107255,-1.0070390701293945,-0.0028311770875006914,-0.08569779992103577,-0.15999673306941986,0.03738071024417877,-0.009026873856782913,-0.12081027776002884,-0.051457084715366364,0.09822442382574081,0.7411305904388428,0.24425889551639557,-0.13014717400074005,-0.17152760922908783,-0.10907214879989624,0.024203620851039886,-0.05940370261669159,0.0883820578455925,1,6,29.909800010500476,1.7664758709929214
flower_pinch,01fd6a3af833,52,3.233967100008158,-1.0862915515899658,0.030069952830672264,-0.038049954921007156,-0.15294478833675385,0.05018896237015724,0.030766205862164497,-0.09863857924938202,-0.05136818811297417,0.1159190908074379,0.8999679684638977,0.23436161875724792,-0.11120563000440598,-0.1447523534297943,-0.07737637311220169,0.012598955072462559,-0.05376938730478287,0.14704662561416626,1,6,34.98409999883734,1.8590519310475673
flower_pinch,01fd6a3af833,53,3.2965958999993745,-0.6976291537284851,-0.08989217132329941,0.22308924794197083,1.138431191444397,-0.07665974646806717,0.343645840883255,1.2450071573257446,-0.05018618702888489,0.2241474837064743,0.5793151259422302,0.27258360385894775,-0.2037702351808548,-0.13001422584056854,-0.21324755251407623,0.03549254685640335,-0.24453742802143097,-0.1393028348684311,1,6,29.88690001075156,2.484782516709983
flower_pinch,01fd6a3af833,54,3.3569515999988653,-0.6956208348274231,0.027255062013864517,-0.1056583821773529,-0.1510051041841507,-0.02897488884627819,0.2737790048122406,1.189179539680481,-0.05073158070445061,0.20617765188217163,1.0101975202560425,0.2695620656013489,-0.2671717405319214,-0.0713442787528038,-0.3129456341266632,0.019451100379228592,-0.2366456240415573,-0.0567779615521431,1,7,41.25059999933001,2.3526610148309155
flower_pinch,01fd6a3af833,55,3.420856700002332,-0.7064605355262756,0.012930444441735744,-0.13197757303714752,-0.1425771415233612,0.014881875365972519,0.10894299298524857,0.06429196149110794,-0.05223674327135086,0.09733399748802185,0.13611793518066406,0.17752282321453094,-0.21440322697162628,-0.10598908364772797,-0.4189812242984772,0.03602779656648636,-0.22878429293632507,-0.09999939054250717,1,6,29.89079999679234,1.860215712939832
flower_pinch,01fd6a3af833,56,3.4839154000073904,-0.11517956107854843,-0.06895958632230759,-0.29076460003852844,-0.11834263056516647,0.029506264254450798,-0.23928138613700867,0.13007120788097382,-0.0821172446012497,-0.22881156206130981,0.15405330061912537,0.047253113240003586,-0.009619678370654583,1.2417958974838257,-0.3948896825313568,0.12235290557146072,-0.20997291803359985,0.10707554221153259,1,6,34.55749999557156,2.2757092985424276
flower_pinch,01fd6a3af833,57,3.54818540000997,-0.0006999074830673635,-0.007604073267430067,-0.25321540236473083,-0.0724884569644928,0.08221973478794098,-0.10737250745296478,1.221266269683838,-0.093942791223526,-0.0963575541973114,0.6845216155052185,0.18154460191726685,-0.07204802334308624,0.10536528378725052,-0.14513228833675385,0.19543835520744324,-0.2241135686635971,0.34369176626205444,1,6,29.170599998906255,2.383535304537014
flower_pinch,01fd6a3af833,58,3.6137963000073796,0.09211437404155731,-0.07495816051959991,-0.2435140758752823,-0.06956788152456284,0.06718911975622177,-0.16318516433238983,0.6628296971321106,-0.09120120853185654,-0.15535518527030945,0.21296899020671844,0.18636207282543182,-0.13306225836277008,-0.006606599781662226,-0.17784185707569122,0.1334797590970993,-0.22626784443855286,0.32145386934280396,1,8,50.517600000603124,2.042907004925665
flower_pinch,01fd6a3af833,59,3.6700746999995317,0.09112526476383209,-0.13875997066497803,-0.30278074741363525,-0.10978861153125763,0.01470277551561594,-0.250204861164093,0.1993497610092163,-0.08951742947101593,-0.20401279628276825,0.2059159278869629,0.1285901665687561,-0.12484931945800781,0.191471129655838,-0.18990348279476166,0.1788574755191803,-0.19236890971660614,0.40156838297843933,1,6,38.408299995353445,1.9919176451261453
flower_pinch,01fd6a3af833,60,3.731930599999032,0.18547381460666656,-0.15206225216388702,-0.2714061737060547,-0.1715259552001953,-0.025864919647574425,-0.18175014853477478,0.10825099050998688,-0.08870689570903778,-0.0307276863604784,1.2450006008148193,0.23473267257213593,-0.17774394154548645,-0.05694397911429405,-0.17253704369068146,0.02142029069364071,-0.14944493770599365,0.3932625651359558,1,7,32.98910000012256,2.2565606371328277
flower_pinch,01fd6a3af833,61,3.795007100008661,0.19835008680820465,-0.17409680783748627,-0.29268431663513184,-0.1715277135372162,-0.0230800099670887,-0.19903035461902618,0.0714678019285202,-0.08760671317577362,-0.06677860021591187,1.2450040578842163,0.252129465341568,-0.17812584340572357,-0.08142655342817307,-0.15189911425113678,-0.005165491718798876,-0.11765897274017334,0.3468588590621948,1,8,37.24489999876823,2.2495841486015404
flower_pinch,01fd6a3af833,62,3.8554641000082484,0.19501174986362457,-0.1578235775232315,-0.28943848609924316,-0.1715277135372162,-0.0005723852082155645,-0.16947254538536072,0.0567760206758976,-0.08715510368347168,-0.04836566001176834,1.2450109720230103,0.2959821820259094,-0.17059895396232605,-0.09391701966524124,-0.07801984995603561,-0.0543970949947834,-0.06774025410413742,0.42751210927963257,1,7,48.407000009319745,2.2417196075059733
flower_pinch,01fd6a3af833,63,3.9196398000058252,0.22118544578552246,-0.2622068226337433,-0.3187245726585388,-0.1715266853570938,-0.011633479967713356,-0.16530105471611023,-0.09602901339530945,-0.08263430744409561,-0.08138329535722733,1.2450013160705566,0.4145064949989319,-0.207707941532135,-0.1715266853570938,-0.010504878126084805,-0.21334871649742126,0.050583478063344955,0.23668204247951508,1,7,35.036399989621714,2.2327090460192105
