label,sequence_id,frame_id,timestamp_sec,corrected_0,corrected_1,corrected_2,corrected_3,corrected_4,corrected_5,corrected_6,corrected_7,corrected_8,corrected_9,corrected_10,corrected_11,corrected_12,corrected_13,corrected_14,corrected_15,corrected_16,full_0,full_1,full_2,full_3,full_4,full_5,full_6,full_7,full_8,full_9,full_10,full_11,full_12,full_13,full_14,full_15,full_16,no_palm_0,no_palm_1,no_palm_2,no_palm_3,no_palm_4,no_palm_5,no_palm_6,no_palm_7,no_palm_8,no_palm_9,no_palm_10,no_palm_11,no_palm_12,no_palm_13,no_palm_14,no_palm_15,no_palm_16,no_acceleration_0,no_acceleration_1,no_acceleration_2,no_acceleration_3,no_acceleration_4,no_acceleration_5,no_acceleration_6,no_acceleration_7,no_acceleration_8,no_acceleration_9,no_acceleration_10,no_acceleration_11,no_acceleration_12,no_acceleration_13,no_acceleration_14,no_acceleration_15,no_acceleration_16,no_temporal_0,no_temporal_1,no_temporal_2,no_temporal_3,no_temporal_4,no_temporal_5,no_temporal_6,no_temporal_7,no_temporal_8,no_temporal_9,no_temporal_10,no_temporal_11,no_temporal_12,no_temporal_13,no_temporal_14,no_temporal_15,no_temporal_16,l2_0,l2_1,l2_2,l2_3,l2_4,l2_5,l2_6,l2_7,l2_8,l2_9,l2_10,l2_11,l2_12,l2_13,l2_14,l2_15,l2_16
orchid_finger,ead22ed8d1dd,2,0.1468957000033697,-0.07896650582551956,0.12986178696155548,0.7615140676498413,0.48931652307510376,-0.004618990700691938,0.798385739326477,0.865790069103241,0.0,0.7679876089096069,0.8096936345100403,0.3041786551475525,-0.19567060470581055,-0.2617993950843811,-0.5731036067008972,0.06806781888008118,-0.18236395716667175,-0.016122817993164062,-0.45384329557418823,0.06005309522151947,0.5321747660636902,0.3008914589881897,0.0013212277553975582,0.5475921034812927,0.5460827350616455,-0.04694889485836029,0.4519707262516022,0.5247124433517456,0.24057374894618988,-0.1797279566526413,-0.1715264469385147,-0.44706618785858154,0.012904231436550617,-0.1086328774690628,-0.03796190395951271,-0.49639013409614563,0.05796220526099205,0.5283804535865784,0.30089208483695984,0.001321142539381981,0.5475925803184509,0.5460838675498962,-0.046170417219400406,0.4475836753845215,0.5247133374214172,0.21621067821979523,-0.1806333214044571,-0.17152614891529083,-0.44061118364334106,0.02112795040011406,-0.1041775569319725,-0.037961505353450775,-0.46839457750320435,0.038540564477443695,0.4909761846065521,0.3215912878513336,-0.0017715764697641134,0.5331137776374817,0.5724623203277588,-0.04634300246834755,0.45983150601387024,0.5441387891769409,0.238270565867424,-0.1894315481185913,-0.17153243720531464,-0.4168992340564728,0.014778710901737213,-0.11797664314508438,-0.030186615884304047,-0.5263169407844543,0.050979260355234146,0.48215076327323914,0.32621055841445923,-0.0030794297344982624,0.5322571396827698,0.5771931409835815,-0.046112965792417526,0.45949965715408325,0.5397960543632507,0.2583621144294739,-0.1919352412223816,-0.17152707278728485,-0.37940698862075806,0.02277330867946148,-0.1298651397228241,-0.010748714208602905,-1.1344640254974365,0.5235987901687622,-0.0984196737408638,0.3008962571620941,0.0013212519697844982,0.5476005673408508,0.5460915565490723,-0.3873032331466675,-0.34915661811828613,0.5247210264205933,-0.1991642564535141,-0.4363323152065277,-0.17152872681617737,0.5759586691856384,0.6024866700172424,0.8897802233695984,-0.03796079754829407
orchid_finger,ead22ed8d1dd,3,0.2121190000034403,-0.10420776158571243,-0.4101853668689728,0.5634130239486694,0.6312469840049744,-0.3789020776748657,0.6396154165267944,0.7507691979408264,0.0,-0.020527780055999756,-0.20368647575378418,0.08164212852716446,-0.21447190642356873,-0.2617993950843811,-0.7853981852531433,0.06806781888008118,-0.19950434565544128,-0.11031869053840637,-0.6246920228004456,-0.16072295606136322,0.4167213439941406,0.3780195116996765,-0.16251346468925476,0.4719736576080322,0.5157051682472229,-0.03691523149609566,0.11270179599523544,0.09176011383533478,0.1710219383239746,-0.19399645924568176,-0.17152680456638336,-0.477302223443985,0.026704849675297737,-0.14436808228492737,-0.043759290128946304,-0.4881061911582947,-0.1848578155040741,0.419149786233902,0.3780198097229004,-0.16251328587532043,0.4719741642475128,0.5157058835029602,-0.03461482748389244,0.1145801693201065,0.0917612761259079,0.1690593957901001,-0.1938289850950241,-0.17152667045593262,-0.4828927516937256,0.01977010816335678,-0.14807146787643433,-0.04375910758972168,-0.6363102197647095,-0.23422876000404358,0.37330612540245056,0.40278729796409607,-0.20699545741081238,0.4458102881908417,0.5135934948921204,-0.035023849457502365,0.020522961392998695,-0.012166827917098999,0.11330793052911758,-0.19906562566757202,-0.17152781784534454,-0.5108286738395691,0.029076598584651947,-0.1396978497505188,-0.0653320774435997,-0.6769205331802368,-0.2887873351573944,0.3458479046821594,0.4208315312862396,-0.2526013255119324,0.42641013860702515,0.5005122423171997,-0.03340693563222885,-0.07723639160394669,-0.1337118297815323,0.07851985841989517,-0.20038729906082153,-0.17152714729309082,-0.5319741368293762,0.03598220273852348,-0.14410245418548584,-0.07295548915863037,-1.1344640254974365,0.5235987901687622,-0.18252362310886383,0.3780788481235504,-0.16256257891654968,0.472014844417572,0.5157621502876282,-0.07273264229297638,-0.4363323152065277,0.0916919931769371,-0.36469566822052,-0.4363323152065277,-0.17155882716178894,0.5759586691856384,0.6076359748840332,0.9194644093513489,-0.04377507418394089
orchid_finger,ead22ed8d1dd,4,0.27230250000138767,-0.2308848798274994,0.22130711376667023,-0.11634767055511475,-0.01760280132293701,0.11771304905414581,0.3317057192325592,0.6332486271858215,0.0,0.5448164939880371,0.9189373850822449,0.5235987901687622,-0.28470903635025024,-0.2617993950843811,-0.07540597766637802,0.061702728271484375,0.03506067395210266,0.26653093099594116,-0.8556182384490967,0.005426361225545406,0.04693375527858734,0.14399029314517975,-0.04269945248961449,0.2945176661014557,0.44906315207481384,-0.044015418738126755,0.15909552574157715,0.33382636308670044,0.2660957872867584,-0.23166631162166595,-0.17152704298496246,-0.17173555493354797,0.04286550357937813,-0.028009826317429543,0.09735715389251709,-0.5788148641586304,-0.04197130352258682,0.05047028139233589,0.14399036765098572,-0.04269944131374359,0.2945178151130676,0.449063241481781,-0.03988415375351906,0.1638231724500656,0.3338265120983124,0.29148444533348083,-0.23296017944812775,-0.1715269684791565,-0.19097471237182617,0.022765828296542168,-0.0405014231801033,0.09735707193613052,-0.8884183764457703,0.10482233762741089,-0.03127402067184448,0.06363244354724884,0.02657160721719265,0.2619868218898773,0.4387889504432678,-0.04783855751156807,0.24666379392147064,0.49902650713920593,0.29435741901397705,-0.2393447756767273,-0.17152702808380127,-0.07165255397558212,0.04676163196563721,0.022558817639946938,0.13350221514701843,-0.9561087489128113,0.19504132866859436,-0.12053468823432922,-0.011735247448086739,0.07847536355257034,0.221137136220932,0.42216557264328003,-0.04988793283700943,0.29563507437705994,0.6126247644424438,0.3190155029296875,-0.24770711362361908,-0.17152684926986694,0.04636092111468315,0.05649302527308464,0.06992893666028976,0.17768757045269012,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.1440231204032898,-0.04272765666246414,0.29453933238983154,0.4490937292575836,-0.3896356523036957,-0.4363323152065277,0.3337854743003845,-0.38123688101768494,-0.4363323152065277,-0.17154459655284882,0.5759586691856384,0.6123040914535522,0.8873421549797058,0.09734782576560974
orchid_finger,ead22ed8d1dd,5,0.33661949999805074,-0.26930761337280273,0.21592578291893005,-0.16670113801956177,0.08569908142089844,0.09106442332267761,0.27664294838905334,0.8417221903800964,0.0,0.48252394795417786,1.063610553741455,0.5235987901687622,-0.3033880293369293,-0.2617993950843811,-0.13570182025432587,0.03236988186836243,0.04888433218002319,0.2200699746608734,-0.9826653599739075,0.1627623587846756,-0.16102488338947296,0.03800436854362488,0.04945224151015282,0.18571984767913818,0.5068371891975403,-0.049523718655109406,0.2304052859544754,0.6269281506538391,0.31749090552330017,-0.25714221596717834,-0.17152707278728485,0.005943854805082083,0.042783472687006,0.06481147557497025,0.1593252271413803,-0.6784520149230957,0.10291572660207748,-0.16138026118278503,0.03800436854362488,0.04945221170783043,0.18571986258029938,0.5068372488021851,-0.04534055292606354,0.23544232547283173,0.6269282102584839,0.3604888916015625,-0.2610906958580017,-0.17152713239192963,-0.019498540088534355,0.01755698397755623,0.04853004589676857,0.15932513773441315,-0.9644359350204468,0.1757889986038208,-0.1315954327583313,0.05831477791070938,0.054502762854099274,0.19853021204471588,0.538901150226593,-0.04986158385872841,0.2528812885284424,0.6708838939666748,0.31388065218925476,-0.25579094886779785,-0.17152702808380127,-0.012865395285189152,0.03789224848151207,0.06648324429988861,0.14431120455265045,-0.9819958209991455,0.19518440961837769,-0.1534372866153717,0.05713310092687607,0.06070969998836517,0.18442890048027039,0.5611485838890076,-0.050270725041627884,0.2539381682872772,0.7090746760368347,0.31420886516571045,-0.25912755727767944,-0.17152726650238037,0.003936242777854204,0.037149325013160706,0.07839486747980118,0.1467132866382599,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.03801051527261734,0.04944678023457527,0.18572358787059784,0.506842851638794,-0.471238911151886,-0.4363323152065277,0.6269199848175049,-0.38023772835731506,-0.4363323152065277,-0.1715303510427475,0.5759586691856384,0.6025477051734924,0.8701450824737549,0.1593233346939087
orchid_finger,ead22ed8d1dd,6,0.3988683000061428,-0.29644155502319336,0.2935231029987335,-0.1366513967514038,0.15382841229438782,0.1596091091632843,0.23772206902503967,0.9646099209785461,0.0,0.5008705854415894,1.2595546245574951,0.5235987901687622,-0.31431806087493896,-0.2617993950843811,-0.1500524878501892,0.029929399490356445,0.10148969292640686,0.16610407829284668,-1.0189476013183594,0.24874147772789001,-0.18803547322750092,0.05678803101181984,0.105812206864357,0.14489559829235077,0.6067976951599121,-0.05102681741118431,0.2681449353694916,0.8265197277069092,0.3188270628452301,-0.2681581974029541,-0.17152705788612366,0.04219255968928337,0.04016166925430298,0.11940259486436844,0.14136791229248047,-0.745381772518158,0.19575144350528717,-0.1905028373003006,0.0567881241440773,0.10581225156784058,0.14489567279815674,0.6067981123924255,-0.047474343329668045,0.27244800329208374,0.8265202045440674,0.3660202622413635,-0.27367323637008667,-0.1715272068977356,0.018015049397945404,0.01657465286552906,0.10418246686458588,0.14136792719364166,-0.9923771023750305,0.22999078035354614,-0.13402915000915527,0.09450914710760117,0.0969693511724472,0.165763258934021,0.6241341829299927,-0.050220999866724014,0.26324036717414856,0.8090105652809143,0.31073564291000366,-0.2644888162612915,-0.1715271919965744,-0.0055545237846672535,0.03699278458952904,0.10629737377166748,0.11684047430753708,-0.9998545050621033,0.24095627665519714,-0.13486504554748535,0.10255224257707596,0.1064063012599945,0.15848173201084137,0.6430746912956238,-0.05033448338508606,0.26531243324279785,0.8397051095962524,0.30761390924453735,-0.26628586649894714,-0.17152763903141022,-0.00243957806378603,0.037496693432331085,0.11615856736898422,0.11073583364486694,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.05678447335958481,0.10581514239311218,0.144893079996109,0.6067942380905151,-0.471238911151886,-0.4363323152065277,0.8265236020088196,-0.37402451038360596,-0.4363323152065277,-0.17152488231658936,0.5759586691856384,0.5829681754112244,0.8963159322738647,0.14136886596679688
orchid_finger,ead22ed8d1dd,7,0.46214850000978913,-0.24418359994888306,0.21392570436000824,-0.17102321982383728,0.026154518127441406,0.12129165977239609,0.25612732768058777,0.7446059584617615,0.0,0.4917384684085846,0.9534041285514832,0.5235987901687622,-0.30899161100387573,-0.2617993950843811,-0.09362456947565079,0.0055751800537109375,0.025452256202697754,0.23409131169319153,-0.9895244836807251,0.2320345789194107,-0.17346681654453278,0.03551563620567322,0.10184937715530396,0.15276937186717987,0.5572503805160522,-0.05077653378248215,0.2706419825553894,0.746557354927063,0.3137513995170593,-0.2671462595462799,-0.17152704298496246,0.047559596598148346,0.02602027729153633,0.09674645960330963,0.14696548879146576,-0.7385483980178833,0.1832692176103592,-0.1764952540397644,0.03551572188735008,0.10184944421052933,0.15276949107646942,0.5572507381439209,-0.04755186662077904,0.2744627892971039,0.7465577721595764,0.35534170269966125,-0.2725113332271576,-0.17152807116508484,0.026566289365291595,0.00539443688467145,0.08357132971286774,0.14696556329727173,-0.9646087884902954,0.19860154390335083,-0.15251965820789337,0.03144979476928711,0.08378901332616806,0.16984251141548157,0.5196219682693481,-0.050203658640384674,0.2606404721736908,0.6671246290206909,0.3159170150756836,-0.26349544525146484,-0.17152544856071472,0.025951623916625977,0.02018522098660469,0.07043170183897018,0.14892782270908356,-0.957649290561676,0.1904146820306778,-0.1566842645406723,0.01743648573756218,0.08086122572422028,0.17075170576572418,0.4964040219783783,-0.050177913159132004,0.2602477967739105,0.6356034278869629,0.3183523118495941,-0.26336565613746643,-0.1715271770954132,0.03262746334075928,0.015384300611913204,0.06190664321184158,0.15606099367141724,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.03551233187317848,0.10185226798057556,0.15276716649532318,0.5572471618652344,-0.471238911151886,-0.4363323152065277,0.7465612888336182,-0.4018471837043762,-0.4363323152065277,-0.17152556777000427,0.5759586691856384,0.5863400101661682,0.8790100812911987,0.14696648716926575
orchid_finger,ead22ed8d1dd,8,0.5235023999994155,-0.0383317731320858,0.18182817101478577,0.8074365854263306,-0.06275272369384766,-0.3184850215911865,0.27312371134757996,0.058093369007110596,0.0,0.8250769376754761,1.3881971836090088,0.19717681407928467,0.8513424396514893,1.1479969024658203,-0.4148453176021576,0.5051243901252747,-0.21198666095733643,0.06572598218917847,-0.555813193321228,0.13668940961360931,0.26377370953559875,-0.01876828819513321,-0.10096805542707443,0.1733008325099945,0.2132977843284607,-0.05198081210255623,0.4142504334449768,0.8444348573684692,0.2298041582107544,0.23774512112140656,0.4307396709918976,-0.13255061209201813,0.22552050650119781,-0.05013212189078331,0.08185543119907379,-0.6166914105415344,0.11870349943637848,0.26189252734184265,-0.0187683142721653,-0.10096816718578339,0.17330090701580048,0.21329784393310547,-0.05258253589272499,0.41425469517707825,0.8444352149963379,0.23010706901550293,0.2350691258907318,0.4307394027709961,-0.1373051106929779,0.2214239537715912,-0.0530238077044487,0.08185543864965439,-0.3309021294116974,0.07865389436483383,0.3935512602329254,-0.028510674834251404,-0.15848463773727417,0.1798570156097412,0.1261640340089798,-0.05146834999322891,0.4613855183124542,0.87849360704422,0.23846417665481567,0.3888367712497711,0.5949937105178833,-0.2099762111902237,0.2719251811504364,-0.10264983773231506,0.06292827427387238,0.03927816450595856,0.009541844017803669,0.5394079089164734,-0.04183521866798401,-0.2123231738805771,0.182082399725914,0.03872888535261154,-0.05047702416777611,0.5319766998291016,0.9254641532897949,0.2609068751335144,0.564475417137146,0.7653310894966125,-0.29207682609558105,0.29869818687438965,-0.16189557313919067,0.043817248195409775,-1.1344640254974365,0.22931212186813354,-0.16643857955932617,-0.018768738955259323,-0.10096382349729538,0.1732986718416214,0.21329905092716217,-0.4583895802497864,-0.2587305009365082,0.8444279432296753,-0.24001532793045044,-0.1337425410747528,0.4307291507720947,0.5759586691856384,0.629185140132904,0.8574694395065308,0.08185594528913498
orchid_finger,ead22ed8d1dd,9,0.5864679000078468,-0.18691760301589966,-0.24750570952892303,-0.26198121905326843,1.0900204181671143,0.0049540395848453045,0.07040360569953918,1.818753719329834,0.0,0.070802241563797,1.818972110748291,-0.12670685350894928,-0.2153659462928772,-0.16062411665916443,-0.4561072885990143,0.4872562885284424,-0.18186965584754944,-0.22031474113464355,-0.20136022567749023,-0.1354689747095108,0.054077308624982834,0.44881168007850647,-0.07739836722612381,0.09646591544151306,0.781937837600708,-0.061436865478754044,0.1767297387123108,1.1021177768707275,0.06630923599004745,0.07116739451885223,0.2140524834394455,-0.2838653028011322,0.3230513036251068,-0.13377347588539124,-0.07867201417684555,-0.6181104183197021,-0.09812355786561966,0.047668322920799255,0.44881677627563477,-0.07739777117967606,0.09646575897932053,0.7819395661354065,-0.06615942716598511,0.1665392816066742,1.1021171808242798,0.01601056382060051,0.06379427760839462,0.2140539288520813,-0.2642887532711029,0.34900912642478943,-0.11939074844121933,-0.07866921275854111,-0.1787056028842926,-0.19508537650108337,-0.10391640663146973,0.5893726944923401,-0.026113199070096016,0.07110323756933212,1.014986276626587,-0.06337708979845047,0.07938314229249954,1.1518926620483398,0.04300873726606369,-0.08897081017494202,0.020567338913679123,-0.2913193106651306,0.30007535219192505,-0.1270669549703598,-0.1075533777475357,-0.12681235373020172,-0.2628059983253479,-0.21809281408786774,0.7266809940338135,0.0033026989549398422,0.04693583399057388,1.212499976158142,-0.0657176598906517,-0.006314780563116074,1.2126455307006836,-0.0003286346036475152,-0.19705480337142944,-0.1056901142001152,-0.3148694634437561,0.3019917905330658,-0.1360698938369751,-0.1445319801568985,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.44881102442741394,-0.07739660143852234,0.09646527469158173,0.7819295525550842,-0.471238911151886,-0.4363323152065277,1.1021039485931396,-0.32807743549346924,-0.4363323152065277,0.21405206620693207,0.5759586691856384,0.6910210251808167,1.0120196342468262,-0.07867123186588287
orchid_finger,ead22ed8d1dd,10,0.6498004000022775,-0.2031737118959427,-0.3644869327545166,-0.4363323152065277,1.232234001159668,-0.08486808091402054,-0.1842508614063263,1.8675023317337036,0.0,-0.04752707481384277,1.8675023317337036,-0.05640646815299988,-0.2653244733810425,-0.14721599221229553,-0.37238043546676636,0.47544264793395996,-0.18523013591766357,-0.059674471616744995,-0.036863356828689575,-0.33306556940078735,-0.23902089893817902,0.7885857224464417,-0.05896366760134697,-0.06097711995244026,1.2014731168746948,-0.07675747573375702,-0.04047189652919769,1.2491894960403442,0.020727239549160004,-0.15532760322093964,-0.03307831659913063,-0.30210185050964355,0.32191893458366394,-0.15644222497940063,-0.08746261894702911,-0.6491060853004456,-0.25183239579200745,-0.2476862519979477,0.7885891199111938,-0.058963336050510406,-0.06097737327218056,1.2014743089675903,-0.08340231329202652,-0.05624263361096382,1.2491892576217651,-0.05931108444929123,-0.16513285040855408,-0.033077359199523926,-0.26535189151763916,0.37339094281196594,-0.1287335604429245,-0.08746100962162018,-0.10868922621011734,-0.31471484899520874,-0.29254841804504395,0.7792860865592957,-0.05103956535458565,-0.08757256716489792,1.2031805515289307,-0.0781756266951561,-0.05513480678200722,1.2280726432800293,0.042889975011348724,-0.2039380818605423,-0.07601584494113922,-0.26016566157341003,0.2935466766357422,-0.13426008820533752,-0.05204120650887489,-0.08213560283184052,-0.34393614530563354,-0.3343619406223297,0.8214892745018005,-0.056578729301691055,-0.12283390760421753,1.2450021505355835,-0.0809890404343605,-0.0847071036696434,1.2450021505355835,0.04337242990732193,-0.2291444092988968,-0.09696537256240845,-0.2536802291870117,0.2895142734050751,-0.13656683266162872,-0.03978295996785164,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.7885863184928894,-0.058963507413864136,-0.06097714975476265,1.2014657258987427,-0.471238911151886,-0.4363323152065277,1.249180555343628,-0.392894983291626,-0.4363323152065277,-0.033074796199798584,0.5759586691856384,0.6973220705986023,1.085181713104248,-0.08746110647916794
orchid_finger,ead22ed8d1dd,11,0.713524500009953,-0.20584933459758759,-0.3867519199848175,-0.3651750087738037,1.0463800430297852,-0.19464188814163208,-0.29810208082199097,1.8675023317337036,0.0,-0.017994433641433716,1.8675023317337036,-0.0932597666978836,-0.27162331342697144,-0.17383280396461487,-0.3698415160179138,0.5126725435256958,-0.27301642298698425,-0.030363410711288452,0.013545091263949871,-0.40056005120277405,-0.33113986253738403,0.8028948903083801,-0.10052606463432312,-0.18327336013317108,1.319356083869934,-0.0851484090089798,-0.10076300799846649,1.2780126333236694,0.011677693575620651,-0.25226327776908875,-0.13786795735359192,-0.27948975563049316,0.31278738379478455,-0.1906076818704605,-0.04613333195447922,-0.6477642059326172,-0.3048243522644043,-0.3398103415966034,0.8028958439826965,-0.10052604228258133,-0.1832735240459442,1.3193566799163818,-0.09359920024871826,-0.11119091510772705,1.2780128717422485,-0.07101795077323914,-0.2608291208744049,-0.13786768913269043,-0.23660394549369812,0.3752419352531433,-0.15764792263507843,-0.04613303020596504,-0.049439653754234314,-0.3561006784439087,-0.286838173866272,0.7124409675598145,-0.11544818431138992,-0.1785234659910202,1.2373979091644287,-0.0836983323097229,-0.06173764169216156,1.2419236898422241,0.023547397926449776,-0.22723866999149323,-0.10746408253908157,-0.25689783692359924,0.30934831500053406,-0.1872178167104721,-0.026024002581834793,-0.02710646204650402,-0.36797821521759033,-0.28494295477867126,0.6975844502449036,-0.12976081669330597,-0.1987355798482895,1.245002031326294,-0.08504150062799454,-0.062291763722896576,1.2450019121170044,0.020706363022327423,-0.2317688912153244,-0.11428536474704742,-0.25769394636154175,0.31099796295166016,-0.20043815672397614,-0.02024230547249317,-1.1344640254974365,0.5235987901687622,-0.4363323152065277,0.8028967380523682,-0.10052686184644699,-0.1832732856273651,1.3193548917770386,-0.471238911151886,-0.4363323152065277,1.2780119180679321,-0.4363323152065277,-0.4363323152065277,-0.13786740601062775,0.5759586691856384,0.6947934627532959,1.0878838300704956,-0.04613242298364639
orchid_finger,ead22ed8d1dd,12,0.7747949000040535,-0.09545309841632843,-0.1662837713956833,-0.1705467700958252,-0.23753108084201813,-0.16887131333351135,-0.24797570705413818,1.8675023317337036,0.0,0.1081072986125946,1.8675023317337036,0.2044239640235901,-0.24784992635250092,-0.2617993950843811,-0.33754903078079224,-0.08078308403491974,0.35519006848335266,-0.02760930359363556,0.10571011900901794,-0.30444684624671936,-0.23420213162899017,0.18801537156105042,-0.11718182265758514,-0.19793644547462463,1.296817421913147,-0.08677824586629868,-0.030069684609770775,1.262967586517334,0.15024621784687042,-0.2475208193063736,-0.1817990243434906,-0.24027296900749207,0.03347725421190262,0.06960921734571457,-0.019452469423413277,-0.5810642242431641,-0.2120841145515442,-0.24518738687038422,0.18801523745059967,-0.11718185991048813,-0.19793646037578583,1.296817421913147,-0.09548984467983246,-0.041009895503520966,1.262967824935913,0.07243700325489044,-0.2573847472667694,-0.1817990392446518,-0.1950967162847519,0.09660729020833969,0.10300076752901077,-0.019452622160315514,0.1130865216255188,-0.2502956688404083,-0.17224282026290894,-2.7865464289789088e-05,-0.1131022498011589,-0.1677183359861374,1.243619441986084,-0.0851106271147728,0.0145425358787179,1.244442343711853,0.19557331502437592,-0.2146560251712799,-0.16010823845863342,-0.22765101492404938,-0.045987941324710846,0.15290600061416626,-0.01979125291109085,0.1807405799627304,-0.22925281524658203,-0.14282028377056122,-0.1557350903749466,-0.11258067935705185,-0.16531705856323242,1.245001196861267,-0.08593857288360596,0.03597433492541313,1.245001196861267,0.2392442673444748,-0.20914967358112335,-0.1715269833803177,-0.21949918568134308,-0.13490116596221924,0.2283305525779724,-0.018406124785542488,-1.1344640254974365,0.4303361177444458,-0.4363323152065277,0.18801648914813995,-0.11718270182609558,-0.1979362666606903,1.2968189716339111,-0.471238911151886,-0.4363323152065277,1.262970209121704,-0.4363323152065277,-0.4363323152065277,-0.18180175125598907,0.5759586691856384,0.5791082382202148,1.160494089126587,-0.01945229060947895
orchid_finger,ead22ed8d1dd,13,0.8355385000031674,-0.1149294450879097,-0.06344720721244812,-0.09574124217033386,-0.2035406231880188,-0.11698801070451736,-0.19571290910243988,1.8675023317337036,0.0,0.019060224294662476,1.8675023317337036,0.2724492847919464,-0.2775452136993408,-0.2375057190656662,-0.32176145911216736,-0.06288710236549377,0.4070809781551361,-0.0985432118177414,0.16165900230407715,-0.1899765282869339,-0.12240152806043625,-0.1502460390329361,-0.09555749595165253,-0.15771068632602692,1.2586774826049805,-0.08657658100128174,-0.012728560715913773,1.2481940984725952,0.2654690444469452,-0.23578675091266632,-0.1741563081741333,-0.21004070341587067,-0.12549461424350739,0.25107255578041077,-0.04346276819705963,-0.5493342280387878,-0.10308081656694412,-0.13757622241973877,-0.1502462476491928,-0.09555752575397491,-0.15771062672138214,1.2586772441864014,-0.09429822862148285,-0.028691012412309647,1.2481939792633057,0.18904320895671844,-0.24860580265522003,-0.17415623366832733,-0.16344419121742249,-0.06602417677640915,0.2848587930202484,-0.043463051319122314,0.14711548388004303,-0.17423617839813232,-0.10690687596797943,-0.10980531573295593,-0.08437571674585342,-0.13724683225154877,1.2447508573532104,-0.08587607741355896,-0.02009650133550167,1.2449004650115967,0.26740196347236633,-0.22828611731529236,-0.15650096535682678,-0.2099093347787857,-0.10528064519166946,0.2453007698059082,-0.05718255043029785,0.15950758755207062,-0.15701735019683838,-0.09111316502094269,-0.13361677527427673,-0.07799211889505386,-0.13047535717487335,1.2450007200241089,-0.08631153404712677,-0.02752784825861454,1.2450007200241089,0.2850611209869385,-0.2310255616903305,-0.15571855008602142,-0.20504911243915558,-0.11997280269861221,0.2662339210510254,-0.06529299914836884,-1.1344640254974365,0.39789894223213196,-0.4363323152065277,-0.15024861693382263,-0.09555886685848236,-0.15771245956420898,1.2587064504623413,-0.471238911151886,-0.4363323152065277,1.2482240200042725,-0.4363323152065277,-0.4363323152065277,-0.17416135966777802,0.5759586691856384,0.6182225942611694,1.2264562845230103,-0.043465178459882736
orchid_finger,ead22ed8d1dd,14,0.8828063999972073,-0.17491285502910614,0.004507425241172314,-0.07429581880569458,-0.2160997986793518,-0.04267492517828941,-0.18589261174201965,1.8675023317337036,0.0,-0.0384160578250885,1.8675023317337036,0.3738769292831421,-0.3203169107437134,-0.22593116760253906,-0.27489355206489563,-0.04595959186553955,0.3906542956829071,-0.03403836488723755,0.13800303637981415,-0.11198399215936661,-0.06882231682538986,-0.21612319350242615,-0.047783203423023224,-0.12737374007701874,1.2417129278182983,-0.0863555371761322,-0.044207360595464706,1.2429759502410889,0.34536927938461304,-0.2494628131389618,-0.15570557117462158,-0.17713966965675354,-0.1488291174173355,0.2942667007446289,-0.035255324095487595,-0.5866038203239441,-0.02418024092912674,-0.08632976561784744,-0.21612319350242615,-0.04778318107128143,-0.12737369537353516,1.2417131662368774,-0.09258569031953812,-0.06521206349134445,1.242976188659668,0.26395660638809204,-0.2630550265312195,-0.15570557117462158,-0.1285998523235321,-0.09126333147287369,0.3290785849094391,-0.03525537997484207,0.097873255610466,-0.11710042506456375,-0.08367358893156052,-0.13608846068382263,-0.038618288934230804,-0.12634995579719543,1.2449564933776855,-0.08588962256908417,-0.06094319745898247,1.2449836730957031,0.33341166377067566,-0.256298691034317,-0.14966897666454315,-0.1762399524450302,-0.1037825420498848,0.25618982315063477,-0.028963137418031693,0.07742848247289658,-0.10152333229780197,-0.07896366715431213,-0.14178931713104248,-0.028449928387999535,-0.12392813712358475,1.2450004816055298,-0.08586088567972183,-0.07133504748344421,1.2450004816055298,0.34694626927375793,-0.26345542073249817,-0.14818690717220306,-0.16666996479034424,-0.10185804963111877,0.2599934935569763,-0.02269209921360016,-1.1344640254974365,0.37775713205337524,-0.4363323152065277,-0.21612468361854553,-0.047783635556697845,-0.12737514078617096,1.2417333126068115,-0.471238911151886,-0.4363323152065277,1.2429966926574707,-0.4363323152065277,-0.4363323152065277,-0.1557084619998932,0.5759586691856384,0.7183853387832642,1.241457462310791,-0.03525666892528534
